"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"0500000US45081","Saluda County, South Carolina","219640","20735","129505","17884","90135","10339"
"0500000US39079","Jackson County, Ohio","334580","28312","198115","20084","136470","19193"
"0500000US31023","Butler County, Nebraska","74030","5870","38685","3596","35345","3966"
"0500000US53049","Pacific County, Washington","154145","16037","99635","14954","54505","7430"
"0500000US13069","Coffee County, Georgia","296995","18228","177710","15247","119285","10312"
"0500000US31087","Hitchcock County, Nebraska","22845","2657","11175","2123","11670","1746"
"0500000US45077","Pickens County, South Carolina","1116700","38611","649660","29130","467035","21618"
"0500000US48185","Grimes County, Texas","310740","38308","175820","19167","134920","33059"
"0500000US13179","Liberty County, Georgia","552365","30186","322460","22630","229905","20296"
"0500000US47179","Washington County, Tennessee","1116595","38002","603995","30124","512600","23575"
"0500000US48043","Brewster County, Texas","52180","10122","30240","4733","21945","7104"
"0500000US72137","Toa Baja Municipio, Puerto Rico","1057685","41676","531290","30956","526395","23890"
"0500000US13251","Screven County, Georgia","147120","15872","84325","11018","62795","10724"
"0500000US31105","Kimball County, Nebraska","27455","4842","17685","3289","9770","2399"
"0500000US42043","Dauphin County, Pennsylvania","2687060","56121","1471730","45074","1215330","29930"
"0500000US08097","Pitkin County, Colorado","152335","12790","80335","8780","72005","8687"
"0500000US72087","Loíza Municipio, Puerto Rico","317245","23516","136815","11780","180425","20519"
"0500000US18123","Perry County, Indiana","182495","13566","108285","11098","74215","8543"
"0500000US51163","Rockbridge County, Virginia","205750","16302","116850","10553","88900","9211"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","32735","4438","23610","4220","9125","1492"
"0500000US39015","Brown County, Ohio","612160","32988","353685","27131","258470","18020"
"0500000US47047","Fayette County, Tennessee","534265","26105","283265","17190","251000","15669"
"0500000US26005","Allegan County, Michigan","1150065","39096","664110","26576","485955","23698"
"0500000US20057","Ford County, Kansas","227595","15705","138375","13538","89220","7754"
"0500000US17171","Scott County, Illinois","54880","4659","28625","2843","26255","2955"
"0500000US30109","Wibaux County, Montana","6700","1730","5315","1732","1385","478"
"0500000US48141","El Paso County, Texas","7344685","113257","4280390","85902","3064295","60123"
"0500000US40045","Ellis County, Oklahoma","36730","3904","20775","2771","15950","2767"
"0500000US13039","Camden County, Georgia","491700","25696","270615","14443","221085","20305"
"0500000US26121","Muskegon County, Michigan","1336000","34681","724380","25583","611620","21015"
"0500000US19033","Cerro Gordo County, Iowa","339525","12408","180785","9506","158740","8705"
"0500000US28145","Union County, Mississippi","254815","19026","144140","12506","110675","11947"
"0500000US41045","Malheur County, Oregon","170755","11237","93050","8863","77705","7099"
"0500000US48317","Martin County, Texas","33965","4350","22860","3503","11105","2649"
"0500000US22065","Madison Parish, Louisiana","57705","9387","35835","8110","21865","5145"
"0500000US05031","Craighead County, Arkansas","714765","33697","411760","26717","303005","17699"
"0500000US45053","Jasper County, South Carolina","290845","24897","171765","20316","119080","12135"
"0500000US13259","Stewart County, Georgia","49490","12020","29160","10372","20330","3910"
"0500000US19041","Clay County, Iowa","121025","9467","62745","5907","58280","7474"
"0500000US19117","Lucas County, Iowa","85975","7505","51880","5946","34095","4392"
"0500000US28055","Issaquena County, Mississippi","7015","2570","4690","2477","2330","1321"
"0500000US48009","Archer County, Texas","81345","7256","51175","5341","30170","3308"
"0500000US13265","Taliaferro County, Georgia","16200","3135","8925","2143","7275","2215"
"0500000US06031","Kings County, California","1130385","48448","734620","40851","395770","21739"
"0500000US38021","Dickey County, North Dakota","30850","3250","17265","2398","13585","2533"
"0500000US38053","McKenzie County, North Dakota","61180","7609","33190","4481","27990","5897"
"0500000US13255","Spalding County, Georgia","656095","35816","365820","29909","290275","22083"
"0500000US13083","Dade County, Georgia","185185","15344","112855","11223","72330","9001"
"0500000US17109","McDonough County, Illinois","217515","15580","119365","12653","98150","8478"
"0500000US08073","Lincoln County, Colorado","28810","4981","14630","4836","14180","2668"
"0500000US26113","Missaukee County, Michigan","133195","8584","74480","7191","58710","5574"
"0500000US01033","Colbert County, Alabama","470075","23405","285300","19400","184775","12502"
"0500000US26069","Iosco County, Michigan","167875","11512","92105","9293","75765","7727"
"0500000US16063","Lincoln County, Idaho","62425","5534","36945","5008","25480","3006"
"0500000US39175","Wyandot County, Ohio","233965","18244","130300","12057","103665","9972"
"0500000US40041","Delaware County, Oklahoma","399330","24581","238745","21187","160590","10825"
"0500000US39005","Ashland County, Ohio","501635","22419","290380","17855","211255","13696"
"0500000US36053","Madison County, New York","717210","24755","402245","20528","314965","14666"
"0500000US29081","Harrison County, Missouri","75135","9252","46610","8553","28525","3082"
"0500000US72025","Caguas Municipio, Puerto Rico","1483000","50294","776590","32821","706410","35846"
"0500000US22031","De Soto Parish, Louisiana","286140","21468","156645","13652","129495","13096"
"0500000US39119","Muskingum County, Ohio","857120","38777","481830","28698","375290","19070"
"0500000US06075","San Francisco County, California","12667755","156354","6898760","95222","5768995","102619"
"0500000US17019","Champaign County, Illinois","1641790","44044","867270","34756","774520","22752"
"0500000US29101","Johnson County, Missouri","562505","29311","328935","23352","233570","18622"
"0500000US48455","Trinity County, Texas","147510","16582","87850","14208","59660","8036"
"0500000US06111","Ventura County, California","8892505","110910","5341480","84647","3551025","58544"
"0500000US20001","Allen County, Kansas","89220","8976","47620","6949","41600","5268"
"0500000US21153","Magoffin County, Kentucky","94690","14559","64185","12704","30505","6636"
"0500000US05023","Cleburne County, Arkansas","229755","22687","137300","14376","92460","15015"
"0500000US17097","Lake County, Illinois","9395280","102469","5451670","78886","3943605","57468"
"0500000US49005","Cache County, Utah","831880","27776","515975","22291","315905","15091"
"0500000US13167","Johnson County, Georgia","98615","12324","65400","10512","33215","5286"
"0500000US05091","Miller County, Arkansas","356245","19309","199860","17334","156385","14703"
"0500000US31047","Dawson County, Nebraska","177450","15992","103545","10895","73905","10766"
"0500000US48033","Borden County, Texas","5725","1455","3720","1254","2005","840"
"0500000US56039","Teton County, Wyoming","177470","21439","95260","10887","82215","14241"
"0500000US12017","Citrus County, Florida","1050815","51736","570570","32342","480245","36108"
"0500000US17003","Alexander County, Illinois","61845","6800","30645","4893","31200","4795"
"0500000US20055","Finney County, Kansas","269990","20242","163900","15318","106090","11654"
"0500000US13273","Terrell County, Georgia","68950","8175","37335","6837","31615","4424"
"0500000US26135","Oscoda County, Michigan","51740","6432","29710","5324","22030","3573"
"0500000US19111","Lee County, Iowa","278865","22713","157200","14422","121665","13288"
"0500000US19169","Story County, Iowa","829005","29365","452335","21991","376665","19587"
"0500000US17197","Will County, Illinois","9981770","111257","5785400","83720","4196370","70205"
"0500000US48139","Ellis County, Texas","1959885","68281","1150695","48539","809190","36485"
"0500000US27079","Le Sueur County, Minnesota","338700","15861","194680","12706","144020","7247"
"0500000US13021","Bibb County, Georgia","1210460","43512","629625","35661","580830","27254"
"0500000US29171","Putnam County, Missouri","43025","5724","25835","4955","17190","2625"
"0500000US31103","Keya Paha County, Nebraska","4615","1123","1885","619","2730","919"
"0500000US48279","Lamb County, Texas","77420","7797","46190","6119","31230","4279"
"0500000US06069","San Benito County, California","701700","31265","455660","28194","246045","18419"
"0500000US72003","Aguada Municipio, Puerto Rico","242405","19202","134430","12869","107975","12926"
"0500000US47085","Humphreys County, Tennessee","181395","15258","108590","11672","72805","9625"
"0500000US33011","Hillsborough County, New Hampshire","5215210","83600","3050955","62916","2164255","44117"
"0500000US28121","Rankin County, Mississippi","1623300","47594","855835","40198","767465","30607"
"0500000US13311","White County, Georgia","321870","29504","192880","25627","128990","17776"
"0500000US02230","Skagway Municipality, Alaska","2760","499","1590","287","1170","360"
"0500000US20169","Saline County, Kansas","404510","23353","229775","15139","174735","15956"
"0500000US16015","Boise County, Idaho","75660","9303","42530","6829","33130","7116"
"0500000US05063","Independence County, Arkansas","291885","21220","172155","16339","119725","11586"
"0500000US38033","Golden Valley County, North Dakota","10460","2295","5090","1239","5370","1733"
"0500000US19179","Wapello County, Iowa","266530","16344","151715","11843","114815","9121"
"0500000US20201","Washington County, Kansas","47180","3111","25085","2148","22095","2367"
"0500000US21165","Menifee County, Kentucky","70015","11175","44505","8924","25510","5052"
"0500000US48045","Briscoe County, Texas","11550","2392","5485","1214","6065","1805"
"0500000US47145","Roane County, Tennessee","530625","28446","298920","23955","231700","18547"
"0500000US21205","Rowan County, Kentucky","188945","17171","100050","12393","88895","11641"
"0500000US29083","Henry County, Missouri","208320","15726","129585","13878","78735","7547"
"0500000US51177","Spotsylvania County, Virginia","2160690","60924","1296970","48086","863720","35144"
"0500000US02050","Bethel Census Area, Alaska","41900","2719","22065","2101","19835","1678"
"0500000US17009","Brown County, Illinois","48155","7623","24585","4535","23570","5674"
"0500000US12079","Madison County, Florida","166555","14859","90880","13133","75680","10266"
"0500000US46019","Butte County, South Dakota","105800","13128","65000","11303","40800","5841"
"0500000US51067","Franklin County, Virginia","678200","35994","382160","25287","296035","24166"
"0500000US38103","Wells County, North Dakota","23345","2367","13010","2157","10340","1118"
"0500000US19053","Decatur County, Iowa","67640","6338","37945","4583","29695","4826"
"0500000US21155","Marion County, Kentucky","160250","13354","92500","11468","67750","8002"
"0500000US21099","Hart County, Kentucky","170635","13475","103835","9808","66805","7275"
"0500000US46037","Day County, South Dakota","41415","5030","22205","3541","19210","3493"
"0500000US29089","Howard County, Missouri","100505","7191","53855","5320","46650","3902"
"0500000US30101","Toole County, Montana","33020","8215","20975","7614","12045","1956"
"0500000US13053","Chattahoochee County, Georgia","65530","9030","48565","7501","16965","3960"
"0500000US37127","Nash County, North Carolina","820780","34860","439425","25105","381355","19111"
"0500000US37141","Pender County, North Carolina","623955","34550","355955","28195","268000","18629"
"0500000US46033","Custer County, South Dakota","94840","13420","58650","11768","36185","5270"
"0500000US72085","Las Piedras Municipio, Puerto Rico","269520","27204","168165","22439","101355","14050"
"0500000US26141","Presque Isle County, Michigan","102125","9087","53945","5504","48185","5587"
"0500000US28027","Coahoma County, Mississippi","153705","14469","77945","11081","75760","8770"
"0500000US13281","Towns County, Georgia","70570","10454","39530","8160","31040","5048"
"0500000US37029","Camden County, North Carolina","152845","17287","89810","12249","63040","9582"
"0500000US38037","Grant County, North Dakota","20210","2228","9000","1708","11210","1602"
"0500000US29109","Lawrence County, Missouri","326660","21024","187180","13008","139480","14955"
"0500000US37169","Stokes County, North Carolina","533425","29858","285055","17730","248370","19420"
"0500000US04013","Maricopa County, Arizona","40739150","272662","22871690","211018","17867460","154733"
"0500000US20091","Johnson County, Kansas","5669425","75167","3132815","58964","2536610","44242"
"0500000US37019","Brunswick County, North Carolina","929520","37375","537335","28642","392185","24666"
"0500000US39071","Highland County, Ohio","463485","30131","278075","22953","185410","15630"
"0500000US06037","Los Angeles County, California","121782790","477896","68714460","332098","53068335","295832"
"0500000US31099","Kearney County, Nebraska","62485","6504","35210","5569","27275","2971"
"0500000US48249","Jim Wells County, Texas","387120","31996","247980","25430","139140","13735"
"0500000US46049","Faulk County, South Dakota","13710","3233","6560","2307","7155","1839"
"0500000US36115","Washington County, New York","689425","34359","393025","26671","296400","16630"
"0500000US54097","Upshur County, West Virginia","235455","18789","142140","16567","93320","11161"
"0500000US47091","Johnson County, Tennessee","145275","16067","88005","11871","57270","7862"
"0500000US36021","Columbia County, New York","697255","35494","399625","27355","297625","16210"
"0500000US05035","Crittenden County, Arkansas","397210","18365","213190","14759","184020","11915"
"0500000US08051","Gunnison County, Colorado","109410","10803","70385","8303","39025","4668"
"0500000US51139","Page County, Virginia","325760","30172","193530","21408","132230","19461"
"0500000US27149","Stevens County, Minnesota","56690","4925","32270","3169","24425","3223"
"0500000US29099","Jefferson County, Missouri","3030035","60126","1717270","42939","1312765","37289"
"0500000US27103","Nicollet County, Minnesota","267705","13670","141065","8649","126640","10450"
"0500000US22025","Catahoula Parish, Louisiana","118745","19074","81120","17730","37625","6604"
"0500000US13127","Glynn County, Georgia","632525","36551","345275","30189","287250","22713"
"0500000US47119","Maury County, Tennessee","997395","45687","528685","32080","468710","30552"
"0500000US19101","Jefferson County, Iowa","105895","10965","58705","7854","47190","5866"
"0500000US40053","Grant County, Oklahoma","41300","3970","24645","3329","16660","1930"
"0500000US19029","Cass County, Iowa","110280","8091","61000","6286","49280","4453"
"0500000US08099","Prowers County, Colorado","72300","8723","48540","7339","23765","3167"
"0500000US24045","Wicomico County, Maryland","978090","39997","527010","34231","451080","22466"
"0500000US21111","Jefferson County, Kentucky","7287950","86591","3867920","60516","3420025","56311"
"0500000US51115","Mathews County, Virginia","118600","12264","71715","9857","46885","8427"
"0500000US06103","Tehama County, California","487450","31393","290075","27371","197375","15658"
"0500000US08041","El Paso County, Colorado","6155780","96143","3631560","70386","2524225","51147"
"0500000US31121","Merrick County, Nebraska","68540","9363","34235","4867","34310","5849"
"0500000US48159","Franklin County, Texas","95570","13528","54380","9182","41190","11715"
"0500000US17151","Pope County, Illinois","46270","7075","28275","5791","17995","4161"
"0500000US39129","Pickaway County, Ohio","600825","23934","337280","17639","263545","15365"
"0500000US54105","Wirt County, West Virginia","62735","8258","39310","6836","23425","4513"
"0500000US12091","Okaloosa County, Florida","1968085","53982","1172530","42349","795555","30571"
"0500000US21151","Madison County, Kentucky","837725","35076","464205","23442","373520","22925"
"0500000US01133","Winston County, Alabama","230330","20322","143615","18116","86715","13229"
"0500000US37115","Madison County, North Carolina","217685","22919","118915","18470","98765","10146"
"0500000US29187","St. Francois County, Missouri","603655","40757","386170","31862","217485","19237"
"0500000US54047","McDowell County, West Virginia","119485","12416","64755","9448","54730","7618"
"0500000US31085","Hayes County, Nebraska","9515","2186","5530","1270","3985","1447"
"0500000US37107","Lenoir County, North Carolina","503270","32118","280295","22043","222975","17644"
"0500000US31177","Washington County, Nebraska","228155","13841","124605","10535","103550","8659"
"0500000US01077","Lauderdale County, Alabama","924055","42785","556915","33693","367140","21820"
"0500000US55123","Vernon County, Wisconsin","283200","9605","156735","6848","126465","6739"
"0500000US19087","Henry County, Iowa","157765","11671","90860","8793","66910","5914"
"0500000US13159","Jasper County, Georgia","208395","21695","118960","16237","89435","10602"
"0500000US40025","Cimarron County, Oklahoma","15970","2170","9070","1554","6900","1601"
"0500000US50013","Grand Isle County, Vermont","111510","5610","54230","4102","57280","5572"
"0500000US51131","Northampton County, Virginia","87055","10694","44490","5887","42565","6710"
"0500000US47167","Tipton County, Tennessee","821505","31635","465940","23259","355565","20949"
"0500000US26057","Gratiot County, Michigan","331145","15439","180720","11142","150425","10375"
"0500000US28013","Calhoun County, Mississippi","130970","13437","76980","10541","53990","6279"
"0500000US20167","Russell County, Kansas","45455","5869","24665","4410","20790","3669"
"0500000US47073","Hawkins County, Tennessee","524000","26545","294555","17934","229450","17518"
"0500000US48441","Taylor County, Texas","970565","42810","566040","33827","404530","19877"
"0500000US19015","Boone County, Iowa","260765","15643","143405","9756","117360","9805"
"0500000US20125","Montgomery County, Kansas","233120","13565","130480","9460","102640","8346"
"0500000US01083","Limestone County, Alabama","917560","43593","521735","33299","395825","25323"
"0500000US54075","Pocahontas County, West Virginia","87125","9082","52205","7916","34920","4071"
"0500000US27073","Lac qui Parle County, Minnesota","50930","2803","29300","2448","21630","1337"
"0500000US35027","Lincoln County, New Mexico","152425","19374","90770","17769","61655","9098"
"0500000US49049","Utah County, Utah","4402935","73914","2820050","56957","1582890","42660"
"0500000US02275","Wrangell City and Borough, Alaska","9200","3350","5885","3336","3315","859"
"0500000US27101","Murray County, Minnesota","72975","6216","38885","4270","34085","2950"
"0500000US01107","Pickens County, Alabama","184850","17236","107085","14665","77765","8568"
"0500000US17165","Saline County, Illinois","193025","16564","113700","11392","79325","9435"
"0500000US39121","Noble County, Ohio","112070","17755","67995","16241","44070","6330"
"0500000US48117","Deaf Smith County, Texas","114495","12421","76625","9914","37870","6778"
"0500000US38007","Billings County, North Dakota","10515","2169","5510","1393","5005","1574"
"0500000US54063","Monroe County, West Virginia","171885","19409","108185","16851","63700","11106"
"0500000US35047","San Miguel County, New Mexico","197165","17831","106785","14129","90380","12018"
"0500000US26011","Arenac County, Michigan","141720","7412","75280","5670","66445","4587"
"0500000US27139","Scott County, Minnesota","1774395","41921","965730","29452","808665","26366"
"0500000US18021","Clay County, Indiana","308040","17558","171500","15157","136540","10936"
"0500000US22115","Vernon Parish, Louisiana","462610","18650","303495","17777","159115","7829"
"0500000US31185","York County, Nebraska","84430","6640","45285","5179","39145","3884"
"0500000US13139","Hall County, Georgia","1953250","66317","1169920","50040","783330","32533"
"0500000US02100","Haines Borough, Alaska","14095","3596","8625","2911","5475","2113"
"0500000US48437","Swisher County, Texas","43505","5869","26490","4535","17015","2894"
"0500000US29031","Cape Girardeau County, Missouri","655885","33040","356775","27106","299110","15684"
"0500000US05099","Nevada County, Arkansas","85105","10571","51925","7760","33180","5566"
"0500000US54045","Logan County, West Virginia","280790","20753","190040","18273","90750","10031"
"0500000US40149","Washita County, Oklahoma","104180","7826","70520","6484","33665","3764"
"0500000US72039","Ciales Municipio, Puerto Rico","111215","14182","64430","11611","46785","7827"
"0500000US53065","Stevens County, Washington","411740","26712","237215","21247","174525","13473"
"0500000US18011","Boone County, Indiana","649580","24832","364580","17462","285000","13038"
"0500000US21033","Caldwell County, Kentucky","108480","10639","62055","7735","46425","6848"
"0500000US46045","Edmunds County, South Dakota","35240","4503","17625","3869","17615","2212"
"0500000US49029","Morgan County, Utah","100825","9422","69655","7774","31170","4207"
"0500000US16057","Latah County, Idaho","308030","15055","167210","10686","140820","8372"
"0500000US31163","Sherman County, Nebraska","36765","4043","19430","3455","17340","2589"
"0500000US48153","Floyd County, Texas","49335","7957","30025","4893","19310","5291"
"0500000US16051","Jefferson County, Idaho","247280","15738","149830","12822","97450","8832"
"0500000US37123","Montgomery County, North Carolina","245705","19010","142940","13909","102765","10991"
"0500000US20067","Grant County, Kansas","39405","6259","30025","5474","9380","1928"
