"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"0500000US06099","Stanislaus County, California","5095890","130618","3186785","108019","1909110","60681"
"0500000US06101","Sutter County, California","955410","44259","621365","39974","334045","21291"
"0500000US06103","Tehama County, California","496355","30506","287920","22382","208435","16824"
"0500000US06105","Trinity County, California","74040","12353","41435","9407","32605","6841"
"0500000US06107","Tulare County, California","3495825","78100","2173190","60421","1322635","39674"
"0500000US06109","Tuolumne County, California","459855","43110","303015","41302","156840","16177"
"0500000US06111","Ventura County, California","9142610","111118","5451575","83279","3691035","68029"
"0500000US06113","Yolo County, California","1858375","47166","1027900","33005","830475","31255"
"0500000US06115","Yuba County, California","737865","37779","452430","29600","285435","19795"
"0500000US08001","Adams County, Colorado","5961165","87012","3415185","69538","2545980","57274"
"0500000US08003","Alamosa County, Colorado","83445","9855","48975","7849","34475","4862"
"0500000US08005","Arapahoe County, Colorado","7670970","110285","4288335","81066","3382635","65089"
"0500000US08007","Archuleta County, Colorado","95525","10661","61030","9183","34500","5032"
"0500000US08009","Baca County, Colorado","20145","2090","12285","1537","7860","1310"
"0500000US08011","Bent County, Colorado","22475","6614","14780","6304","7695","2025"
"0500000US08013","Boulder County, Colorado","3171445","56660","1769970","44850","1401475","39818"
"0500000US08014","Broomfield County, Colorado","753805","25015","431820","19488","321980","18191"
"0500000US08015","Chaffee County, Colorado","107530","14138","59600","8938","47935","8879"
"0500000US08017","Cheyenne County, Colorado","12370","1999","6565","1240","5805","1466"
"0500000US08019","Clear Creek County, Colorado","147055","19959","87040","14323","60015","10592"
"0500000US08021","Conejos County, Colorado","67050","5621","35925","4713","31130","3033"
"0500000US08023","Costilla County, Colorado","24045","4726","14125","4655","9920","2053"
"0500000US08025","Crowley County, Colorado","29035","6203","16680","5347","12355","3377"
"0500000US08027","Custer County, Colorado","42110","8340","25300","7911","16810","5906"
"0500000US08029","Delta County, Colorado","246615","24735","162085","19408","84530","11784"
"0500000US08031","Denver County, Colorado","7567535","114818","4200150","83434","3367385","61019"
"0500000US08033","Dolores County, Colorado","13365","3792","7685","2821","5680","1868"
"0500000US08035","Douglas County, Colorado","3797185","75867","2210690","55468","1586490","44764"
"0500000US08037","Eagle County, Colorado","587330","34504","352205","23226","235125","18687"
"0500000US08039","Elbert County, Colorado","436585","21050","244675","17428","191915","13240"
"0500000US08041","El Paso County, Colorado","6296275","91131","3735415","64914","2560860","51995"
"0500000US08043","Fremont County, Colorado","310635","26227","177680","22430","132955","16235"
"0500000US08045","Garfield County, Colorado","735790","41500","457185","30541","278605","23210"
"0500000US08047","Gilpin County, Colorado","90590","14171","50080","9103","40510","8796"
"0500000US08049","Grand County, Colorado","138555","16125","82365","12662","56190","9139"
"0500000US08051","Gunnison County, Colorado","111210","9640","73865","8420","37345","5108"
"0500000US08053","Hinsdale County, Colorado","4255","1456","2360","917","1895","1010"
"0500000US08055","Huerfano County, Colorado","52675","13438","30305","8759","22370","8024"
"0500000US08057","Jackson County, Colorado","14490","4984","10285","4138","4205","1415"
"0500000US08059","Jefferson County, Colorado","7025655","102901","3874415","68970","3151240","55795"
"0500000US08061","Kiowa County, Colorado","10085","2329","5735","1572","4350","1241"
"0500000US08063","Kit Carson County, Colorado","40005","5663","25920","5536","14085","1802"
"0500000US08065","Lake County, Colorado","98340","16025","73125","14791","25215","5856"
"0500000US08067","La Plata County, Colorado","520130","26973","288645","20203","231485","15655"
"0500000US08069","Larimer County, Colorado","3286080","72802","1884425","56729","1401655","46007"
"0500000US08071","Las Animas County, Colorado","123960","11797","78370","8338","45585","8084"
"0500000US08073","Lincoln County, Colorado","25805","6922","12425","6342","13380","2423"
"0500000US08075","Logan County, Colorado","174150","19676","116975","18714","57175","7113"
"0500000US08077","Mesa County, Colorado","1328020","64614","831455","49472","496565","39977"
"0500000US08079","Mineral County, Colorado","3780","981","2135","729","1650","596"
"0500000US08081","Moffat County, Colorado","125825","11359","79680","8747","46145","7664"
"0500000US08083","Montezuma County, Colorado","215820","20297","132425","16305","83395","10402"
"0500000US08085","Montrose County, Colorado","330280","26100","203825","19237","126455","14106"
"0500000US08087","Morgan County, Colorado","210825","13196","129705","10669","81120","8018"
"0500000US08089","Otero County, Colorado","115750","11616","65000","8704","50750","6157"
"0500000US08091","Ouray County, Colorado","39290","5051","22725","4687","16560","2926"
"0500000US08093","Park County, Colorado","324280","24763","200680","23260","123600","13486"
"0500000US08095","Phillips County, Colorado","24845","3003","15550","2279","9295","1844"
"0500000US08097","Pitkin County, Colorado","153955","16560","82175","11112","71780","10343"
"0500000US08099","Prowers County, Colorado","69790","8615","45580","7347","24210","2719"
"0500000US08101","Pueblo County, Colorado","1281800","43253","729275","34782","552525","24818"
"0500000US08103","Rio Blanco County, Colorado","55855","8610","44470","7904","11385","2374"
"0500000US08105","Rio Grande County, Colorado","87605","10675","50360","10255","37245","4195"
"0500000US08107","Routt County, Colorado","200150","13344","114095","9686","86055","6778"
"0500000US08109","Saguache County, Colorado","45620","7982","22685","5637","22935","4541"
"0500000US08111","San Juan County, Colorado","4875","1669","3580","1475","1295","712"
"0500000US08113","San Miguel County, Colorado","72075","6601","40280","4860","31790","4182"
"0500000US08115","Sedgwick County, Colorado","18405","2739","10095","1797","8310","1520"
"0500000US08117","Summit County, Colorado","267385","20022","158645","14253","108740","14345"
"0500000US08119","Teller County, Colorado","348625","26594","210110","19215","138510","13643"
"0500000US08121","Washington County, Colorado","43200","4733","23610","3060","19585","3405"
"0500000US08123","Weld County, Colorado","3091940","73098","1877895","55080","1214045","50399"
"0500000US08125","Yuma County, Colorado","64810","8121","36580","5084","28230","6309"
"0500000US09001","Fairfield County, Connecticut","12081605","137477","7022330","95117","5059275","86320"
"0500000US09003","Hartford County, Connecticut","9222675","111667","4922295","83878","4300380","61633"
"0500000US09005","Litchfield County, Connecticut","2427650","51063","1370900","41369","1056750","33758"
"0500000US09007","Middlesex County, Connecticut","2084165","49345","1162120","36553","922045","35162"
"0500000US09009","New Haven County, Connecticut","9533415","118993","5107685","82246","4425730","66968"
"0500000US09011","New London County, Connecticut","2971025","61277","1662205","49920","1308825","30496"
"0500000US09013","Tolland County, Connecticut","1923430","44772","1059175","35601","864250","28421"
"0500000US09015","Windham County, Connecticut","1445895","42890","837380","32843","608520","22818"
"0500000US10001","Kent County, Delaware","1850795","54150","1022040","42806","828755","33976"
"0500000US10003","New Castle County, Delaware","6274575","96601","3345505","71014","2929070","60799"
"0500000US10005","Sussex County, Delaware","2029260","53689","1099180","39737","930080","31049"
"0500000US11001","District of Columbia, District of Columbia","9190865","116206","4413880","74789","4776985","80861"
"0500000US12001","Alachua County, Florida","2147495","52061","1101285","40975","1046210","34703"
"0500000US12003","Baker County, Florida","280060","25781","169620","19212","110440","15415"
"0500000US12005","Bay County, Florida","1633990","51972","915155","49595","718835","27578"
"0500000US12007","Bradford County, Florida","242495","26005","140140","17470","102350","16668"
"0500000US12009","Brevard County, Florida","5131355","99205","2886325","73729","2245030","61582"
"0500000US12011","Broward County, Florida","22313555","219246","11940020","140726","10373530","143229"
"0500000US12013","Calhoun County, Florida","124475","14247","72315","10462","52160","7261"
"0500000US12015","Charlotte County, Florida","1175935","54919","623735","36313","552200","32741"
"0500000US12017","Citrus County, Florida","1031230","45246","555870","34326","475360","38208"
"0500000US12019","Clay County, Florida","2598725","75996","1482040","57396","1116685","53370"
"0500000US12021","Collier County, Florida","2973305","79921","1670350","58938","1302960","54482"
"0500000US12023","Columbia County, Florida","547415","31920","294390","25940","253025","20302"
"0500000US12027","DeSoto County, Florida","293755","31732","205980","27196","87775","9980"
"0500000US12029","Dixie County, Florida","126455","19470","71090","13648","55365","12487"
"0500000US12031","Duval County, Florida","9020275","110859","4720350","81123","4299930","75167"
"0500000US12033","Escambia County, Florida","2674395","69417","1503340","53651","1171050","41812"
"0500000US12035","Flagler County, Florida","825830","48482","428720","36214","397110","27684"
"0500000US12037","Franklin County, Florida","87210","14921","46065","12764","41145","6905"
"0500000US12039","Gadsden County, Florida","469570","29694","248440","22160","221130","16301"
"0500000US12041","Gilchrist County, Florida","178570","17798","97455","12396","81120","11667"
"0500000US12043","Glades County, Florida","96165","17108","46110","10269","50055","11654"
"0500000US12045","Gulf County, Florida","124135","14614","79490","12433","44645","6905"
"0500000US12047","Hamilton County, Florida","88640","11402","44280","9591","44355","6524"
"0500000US12049","Hardee County, Florida","226155","23000","155430","17612","70720","10157"
"0500000US12051","Hendry County, Florida","386885","43735","244370","35414","142515","21053"
"0500000US12053","Hernando County, Florida","1547760","60158","875895","47270","671865","29918"
"0500000US12055","Highlands County, Florida","624540","38180","375395","33145","249145","16422"
"0500000US12057","Hillsborough County, Florida","14563755","174725","7846475","129446","6717280","98811"
"0500000US12059","Holmes County, Florida","182835","20684","101185","12207","81650","12899"
"0500000US12061","Indian River County, Florida","1072100","37497","602880","32857","469220","23804"
"0500000US12063","Jackson County, Florida","356920","22661","197095","17953","159825","12904"
"0500000US12065","Jefferson County, Florida","127315","12422","57350","7842","69965","8195"
"0500000US12067","Lafayette County, Florida","64485","11206","41900","9662","22585","5144"
"0500000US12069","Lake County, Florida","3094710","100368","1721015","74032","1373690","60101"
"0500000US12071","Lee County, Florida","6387560","128759","3491060","92478","2896500","69901"
"0500000US12073","Leon County, Florida","2636370","59386","1310960","41338","1325410","42201"
"0500000US12075","Levy County, Florida","368980","27901","209110","22157","159870","14404"
"0500000US12077","Liberty County, Florida","81660","13344","52995","10914","28670","8773"
"0500000US12079","Madison County, Florida","166955","18253","92525","13358","74430","10451"
"0500000US12081","Manatee County, Florida","3033670","67570","1653615","52295","1380060","42311"
"0500000US12083","Marion County, Florida","2662855","79370","1418315","55410","1244535","49190"
"0500000US12085","Martin County, Florida","1351820","55415","772495","38757","579330","32917"
"0500000US12086","Miami-Dade County, Florida","32334605","231362","17189450","172779","15145155","146093"
"0500000US12087","Monroe County, Florida","666335","33844","383940","26361","282395","19371"
"0500000US12089","Nassau County, Florida","858765","40274","490625","32818","368145","23171"
"0500000US12091","Okaloosa County, Florida","1983520","61170","1183315","43826","800200","33272"
"0500000US12093","Okeechobee County, Florida","305195","29736","188170","21169","117025","15867"
"0500000US12095","Orange County, Florida","14475625","179307","7731625","116633","6744000","104095"
"0500000US12097","Osceola County, Florida","3631670","85763","1968990","63530","1662675","70632"
"0500000US12099","Palm Beach County, Florida","13771520","147415","7688185","98518","6083335","102858"
"0500000US12101","Pasco County, Florida","5110475","90167","2827670","74233","2282805","56383"
"0500000US12103","Pinellas County, Florida","9167360","96045","4834065","76369","4333295","70197"
"0500000US12105","Polk County, Florida","5832250","117134","3227775","80814","2604475","63996"
"0500000US12107","Putnam County, Florida","642560","40544","375800","29419","266755","24834"
"0500000US12109","St. Johns County, Florida","2254815","70742","1304815","56767","950000","43446"
"0500000US12111","St. Lucie County, Florida","2867460","95439","1651265","87282","1216200","51789"
"0500000US12113","Santa Rosa County, Florida","1748270","59700","1070895","46282","677380","31587"
"0500000US12115","Sarasota County, Florida","3143740","57328","1659520","44222","1484220","39706"
"0500000US12117","Seminole County, Florida","5092830","111156","2821240","79251","2271590","63057"
"0500000US12119","Sumter County, Florida","484325","32400","270600","28911","213725","20312"
"0500000US12121","Suwannee County, Florida","383750","32071","232145","27163","151605","17426"
"0500000US12123","Taylor County, Florida","135735","18688","69730","11812","66005","12169"
"0500000US12125","Union County, Florida","93165","9338","53450","8228","39715","4684"
"0500000US12127","Volusia County, Florida","4618525","92387","2576185","74246","2042340","50822"
"0500000US12129","Wakulla County, Florida","388645","26118","214690","18988","173960","16569"
"0500000US12131","Walton County, Florida","588970","36029","315510","26588","273460","23410"
"0500000US12133","Washington County, Florida","233415","16596","139260","12592","94150","12077"
"0500000US13001","Appling County, Georgia","151940","13620","96950","12148","54990","6474"
"0500000US13003","Atkinson County, Georgia","67030","5691","41795","4436","25235","3462"
"0500000US13005","Bacon County, Georgia","98975","13195","63820","12794","35155","5630"
"0500000US13007","Baker County, Georgia","31115","5686","12920","3197","18190","4323"
"0500000US13009","Baldwin County, Georgia","326220","21920","171195","15613","155030","14038"
"0500000US13011","Banks County, Georgia","219985","15901","130495","11644","89490","9459"
"0500000US13013","Barrow County, Georgia","989865","47201","558095","34700","431770","25661"
"0500000US13015","Bartow County, Georgia","1176970","56141","673935","45039","503035","29748"
"0500000US13017","Ben Hill County, Georgia","94600","9910","52160","7558","42440","5467"
"0500000US13019","Berrien County, Georgia","152985","13077","94340","9824","58645","7877"
"0500000US13021","Bibb County, Georgia","1174635","34453","608410","23596","566225","26166"
"0500000US13023","Bleckley County, Georgia","100050","11341","51060","7497","48990","7492"
"0500000US13025","Brantley County, Georgia","194160","20075","112585","14723","81575","13084"
"0500000US13027","Brooks County, Georgia","118895","10331","67985","9504","50905","5402"
"0500000US13029","Bryan County, Georgia","428445","24014","246625","14534","181825","18313"
"0500000US13031","Bulloch County, Georgia","587745","30853","345065","24090","242680","18250"
"0500000US13033","Burke County, Georgia","208305","13592","106170","11302","102140","9178"
"0500000US13035","Butts County, Georgia","250960","22418","149885","14512","101075","12437"
"0500000US13037","Calhoun County, Georgia","39690","6754","21835","6287","17860","3465"
"0500000US13039","Camden County, Georgia","500090","24317","288080","19250","212005","16571"
"0500000US13043","Candler County, Georgia","97280","11900","61750","10976","35530","5211"
"0500000US13045","Carroll County, Georgia","1260840","48130","774355","36602","486480","31859"
"0500000US13047","Catoosa County, Georgia","636265","23731","343050","17412","293215","15014"
"0500000US13049","Charlton County, Georgia","117905","17867","80175","15214","37730","7382"
"0500000US13051","Chatham County, Georgia","2522250","53230","1364235","38382","1158020","37281"
"0500000US13053","Chattahoochee County, Georgia","66895","9109","49415","7248","17480","4015"
"0500000US13055","Chattooga County, Georgia","197250","14668","110205","12045","87040","8811"
"0500000US13057","Cherokee County, Georgia","3118325","90446","1783420","62199","1334905","61620"
"0500000US13059","Clarke County, Georgia","960655","38110","508670","27455","451985","25138"
"0500000US13061","Clay County, Georgia","22930","6856","13415","5649","9515","3137"
"0500000US13063","Clayton County, Georgia","3113770","73461","1557045","47930","1556725","55036"
"0500000US13065","Clinch County, Georgia","48285","10287","28680","8808","19605","5435"
"0500000US13067","Cobb County, Georgia","9792530","130630","5375345","100471","4417185","86315"
"0500000US13069","Coffee County, Georgia","287430","21671","164095","16218","123330","11096"
"0500000US13071","Colquitt County, Georgia","362795","28014","204570","22168","158225","12572"
"0500000US13073","Columbia County, Georgia","1444835","42494","844810","28895","600025","30592"
"0500000US13075","Cook County, Georgia","170430","14832","100030","14080","70400","7314"
"0500000US13077","Coweta County, Georgia","1711615","54776","1011150","40133","700460","36930"
"0500000US13079","Crawford County, Georgia","144745","15239","78025","10482","66720","9207"
"0500000US13081","Crisp County, Georgia","149390","16681","70995","9230","78395","15625"
"0500000US13083","Dade County, Georgia","189790","14487","114955","12438","74840","8632"
"0500000US13085","Dawson County, Georgia","285070","24406","163965","16476","121105","15922"
"0500000US13087","Decatur County, Georgia","223600","23048","124410","20584","99190","9631"
"0500000US13089","DeKalb County, Georgia","9572110","125554","4793985","91971","4778120","87661"
"0500000US13091","Dodge County, Georgia","178805","16220","104720","11969","74085","9308"
"0500000US13093","Dooly County, Georgia","89915","22732","46005","20488","43910","7082"
"0500000US13095","Dougherty County, Georgia","589145","26068","282135","19369","307010","17536"
"0500000US13097","Douglas County, Georgia","1765280","60788","972680","40663","792600","45525"
"0500000US13099","Early County, Georgia","87595","7569","44645","5473","42950","5062"
"0500000US13101","Echols County, Georgia","41630","5511","24485","3550","17150","3402"
"0500000US13103","Effingham County, Georgia","708000","35882","400235","22655","307770","21195"
"0500000US13105","Elbert County, Georgia","146545","12049","66885","7697","79655","8582"
"0500000US13107","Emanuel County, Georgia","199185","21763","115020","17624","84160","9638"
"0500000US13109","Evans County, Georgia","73900","9586","42945","7613","30955","4412"
"0500000US13111","Fannin County, Georgia","196520","16426","120790","13465","75730","8803"
"0500000US13113","Fayette County, Georgia","1342065","46315","776290","29895","565780","31211"
"0500000US13115","Floyd County, Georgia","792435","36068","456585","28923","335850","18065"
"0500000US13117","Forsyth County, Georgia","2392940","58580","1407000","44716","985940","41874"
"0500000US13119","Franklin County, Georgia","192715","18953","116610","18179","76105","8737"
"0500000US13121","Fulton County, Georgia","11310260","172986","6013390","112868","5296870","112606"
"0500000US13123","Gilmer County, Georgia","276915","20781","170865","16157","106050","14102"
"0500000US13125","Glascock County, Georgia","34620","4001","20720","3020","13905","2769"
"0500000US13127","Glynn County, Georgia","630995","30112","328465","21667","302530","21142"
"0500000US13129","Gordon County, Georgia","499505","26694","282040","18352","217460","19451"
"0500000US13131","Grady County, Georgia","211790","17675","120000","13555","91790","10651"
"0500000US13133","Greene County, Georgia","129865","10711","74785","8763","55085","6126"
"0500000US13135","Gwinnett County, Georgia","11776190","174674","6669505","138138","5106680","101361"
"0500000US13137","Habersham County, Georgia","402030","28389","253175","23472","148855","12851"
"0500000US13139","Hall County, Georgia","2006165","50254","1203845","37491","802325","30998"
"0500000US13141","Hancock County, Georgia","57395","8366","26520","7304","30875","5513"
"0500000US13143","Haralson County, Georgia","320690","27830","205510","24208","115180","14624"
"0500000US13145","Harris County, Georgia","395375","23639","227115","16798","168265","13746"
"0500000US13147","Hart County, Georgia","205245","20470","113185","16102","92065","12476"
"0500000US13149","Heard County, Georgia","164975","13908","93560","11684","71415","10377"
"0500000US13151","Henry County, Georgia","2792505","76480","1447605","53791","1344905","53316"
"0500000US13153","Houston County, Georgia","1304485","41857","717150","31871","587335","29522"
"0500000US13155","Irwin County, Georgia","65755","10282","39400","9834","26355","4968"
"0500000US13157","Jackson County, Georgia","739240","32374","413870","25574","325370","19681"
"0500000US13159","Jasper County, Georgia","207905","20677","121295","14781","86610","11237"
"0500000US13161","Jeff Davis County, Georgia","113965","13132","80795","12015","33170","4685"
"0500000US13163","Jefferson County, Georgia","117420","12370","68840","10661","48585","5514"
"0500000US13165","Jenkins County, Georgia","66775","11476","38025","7886","28755","6902"
"0500000US13167","Johnson County, Georgia","100370","10409","66810","9854","33560","4474"
"0500000US13169","Jones County, Georgia","311730","23942","164005","15792","147725","14497"
"0500000US13171","Lamar County, Georgia","203105","17767","110250","14357","92855","11892"
"0500000US13173","Lanier County, Georgia","81550","13759","49765","11048","31790","6698"
"0500000US13175","Laurens County, Georgia","393065","26587","237795","23658","155270","10849"
"0500000US13177","Lee County, Georgia","261100","24886","132130","16697","128975","19976"
"0500000US13179","Liberty County, Georgia","568600","34064","338670","22992","229930","23332"
"0500000US13181","Lincoln County, Georgia","99745","11908","56690","9107","43055","5104"
"0500000US13183","Long County, Georgia","168565","18736","111905","17817","56660","10892"
"0500000US13185","Lowndes County, Georgia","846105","41702","451655","25401","394450","24933"
"0500000US13187","Lumpkin County, Georgia","398725","35747","220760","27325","177965","25816"
"0500000US13189","McDuffie County, Georgia","210775","25269","125475","20722","85295","10851"
"0500000US13191","McIntosh County, Georgia","126375","16594","71465","12562","54910","9223"
"0500000US13193","Macon County, Georgia","96075","11200","50835","9723","45240","7946"
"0500000US13195","Madison County, Georgia","288650","18096","150820","10597","137830","13967"
"0500000US13197","Marion County, Georgia","99715","13385","68435","11923","31280","5175"
"0500000US13199","Meriwether County, Georgia","219470","15247","126295","11842","93175","8859"
"0500000US13201","Miller County, Georgia","53765","8595","29080","4260","24685","8035"
"0500000US13205","Mitchell County, Georgia","154920","13194","80075","8802","74845","9732"
"0500000US13207","Monroe County, Georgia","268455","21885","158405","19041","110050","10324"
"0500000US13209","Montgomery County, Georgia","66210","7262","36895","6075","29315","3302"
"0500000US13211","Morgan County, Georgia","193290","15601","109935","13475","83350","9807"
"0500000US13213","Murray County, Georgia","401725","38705","229040","17882","172685","32129"
"0500000US13215","Muscogee County, Georgia","1492500","37631","788610","29990","703890","25590"
"0500000US13217","Newton County, Georgia","1266595","54565","669110","38442","597485","38802"
"0500000US13219","Oconee County, Georgia","358700","19748","213705","13825","144995","13724"
"0500000US13221","Oglethorpe County, Georgia","162760","16449","81590","10183","81170","10642"
"0500000US13223","Paulding County, Georgia","2338235","68239","1352340","48692","985900","50717"
"0500000US13225","Peach County, Georgia","251390","18503","150665","14688","100725","10009"
"0500000US13227","Pickens County, Georgia","333505","27903","197425","21956","136080","13240"
"0500000US13229","Pierce County, Georgia","184475","19265","120490","16099","63985","9698"
"0500000US13231","Pike County, Georgia","246780","18986","146705","14322","100075","11444"
"0500000US13233","Polk County, Georgia","398335","28282","246530","23121","151805","13916"
"0500000US13235","Pulaski County, Georgia","85830","13339","47905","11964","37925","9993"
"0500000US13237","Putnam County, Georgia","223385","24343","121455","19535","101930","12778"
"0500000US13239","Quitman County, Georgia","14985","3094","9165","2391","5820","1791"
"0500000US13241","Rabun County, Georgia","120370","12642","74490","10783","45880","6286"
"0500000US13243","Randolph County, Georgia","41170","8839","20020","6316","21155","5562"
"0500000US13245","Richmond County, Georgia","1600380","49884","815500","34981","784880","32537"
"0500000US13247","Rockdale County, Georgia","1107730","58843","553095","33751","554635","38122"
"0500000US13249","Schley County, Georgia","52985","8883","34075","8581","18910","4213"
"0500000US13251","Screven County, Georgia","156800","21672","94825","18110","61980","8911"
"0500000US13253","Seminole County, Georgia","63375","6891","35835","5097","27540","4052"
"0500000US13255","Spalding County, Georgia","644690","45449","360795","32148","283900","27754"
"0500000US13257","Stephens County, Georgia","214545","23073","122590","18061","91955","12033"
"0500000US13259","Stewart County, Georgia","46935","9544","24180","7299","22755","4512"
"0500000US13261","Sumter County, Georgia","227635","18370","126985","14155","100650","12034"
"0500000US13263","Talbot County, Georgia","78180","9835","38155","7059","40030","5922"
"0500000US13265","Taliaferro County, Georgia","16075","2666","9310","2357","6760","1789"
"0500000US13267","Tattnall County, Georgia","185165","23119","115760","18366","69405","10959"
"0500000US13269","Taylor County, Georgia","75805","11198","35320","6874","40485","7115"
"0500000US13271","Telfair County, Georgia","87195","10197","44525","8284","42670","7297"
"0500000US13273","Terrell County, Georgia","69140","7771","34325","7188","34815","5460"
"0500000US13275","Thomas County, Georgia","331290","24937","170085","14812","161205","16030"
"0500000US13277","Tift County, Georgia","306210","35322","167890","30675","138320","17383"
"0500000US13279","Toombs County, Georgia","210710","15754","123375","12871","87335","10179"
"0500000US13281","Towns County, Georgia","62400","8631","31870","6057","30530","4757"
"0500000US13283","Treutlen County, Georgia","63510","10365","37620","10148","25885","4686"
"0500000US13285","Troup County, Georgia","559645","28988","310160","19838","249485","15888"
"0500000US13287","Turner County, Georgia","67745","9866","36075","7236","31670","7142"
"0500000US13289","Twiggs County, Georgia","70510","10671","41575","8420","28935","5747"
"0500000US13291","Union County, Georgia","174420","26223","104385","22634","70035","13849"
"0500000US13293","Upson County, Georgia","211350","14811","123675","12012","87675","10254"
"0500000US13295","Walker County, Georgia","700060","30178","394345","22775","305715","17959"
"0500000US13297","Walton County, Georgia","1086100","45885","628000","35979","458100","23649"
"0500000US13299","Ware County, Georgia","237320","18476","142320","14977","95000","9487"
"0500000US13301","Warren County, Georgia","45470","7287","21010","4949","24460","5452"
"0500000US13303","Washington County, Georgia","144495","10891","74820","8592","69675","8061"
"0500000US13305","Wayne County, Georgia","238810","19861","143870","17709","94940","9985"
"0500000US13307","Webster County, Georgia","28605","6867","15450","6164","13155","3291"
"0500000US13309","Wheeler County, Georgia","27435","21710","14790","15155","12645","7286"
"0500000US13311","White County, Georgia","324110","26938","192590","21671","131520","14343"
"0500000US13313","Whitfield County, Georgia","855980","26672","503945","22292","352035","15290"
"0500000US13315","Wilcox County, Georgia","64735","8526","33885","6829","30850","4334"
"0500000US13317","Wilkes County, Georgia","88465","10788","46705","7015","41765","7829"
"0500000US13319","Wilkinson County, Georgia","73535","8275","40345","7175","33190","4072"
"0500000US13321","Worth County, Georgia","218770","20545","114045","13627","104730","11152"
"0500000US15001","Hawaii County, Hawaii","1852020","78300","990040","53606","861985","43740"
"0500000US15003","Honolulu County, Hawaii","12821570","123843","6968130","85264","5853440","88031"
"0500000US15005","Kalawao County, Hawaii","555","267","285","171","270","153"
"0500000US15007","Kauai County, Hawaii","655050","18556","351260","14871","303790","15958"
"0500000US15009","Maui County, Hawaii","1522105","50201","799835","37117","722270","26935"
"0500000US16001","Ada County, Idaho","3603950","77320","2043180","66336","1560770","41304"
"0500000US16003","Adams County, Idaho","29555","4299","15165","3502","14390","3083"
"0500000US16005","Bannock County, Idaho","671250","35981","417650","29496","253595","15318"
"0500000US16007","Bear Lake County, Idaho","43970","5486","29885","5080","14085","2535"
"0500000US16009","Benewah County, Idaho","78655","10014","45380","5921","33270","7377"
"0500000US16011","Bingham County, Idaho","371105","22398","232055","18618","139050","13198"
"0500000US16013","Blaine County, Idaho","174370","13143","98890","9166","75480","8116"
"0500000US16015","Boise County, Idaho","84760","10528","47230","7713","37530","6361"
"0500000US16017","Bonner County, Idaho","349820","21911","202955","18599","146860","13251"
"0500000US16019","Bonneville County, Idaho","843790","34824","542140","27090","301655","18822"
