"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"0500000US28025","Clay County, Mississippi","159315","14011","77435","8133","81885","11171"
"0500000US28031","Covington County, Mississippi","193680","21819","106530","15091","87150","14228"
"0500000US28053","Humphreys County, Mississippi","61785","8571","31740","4841","30045","6512"
"0500000US29195","Saline County, Missouri","167455","10930","98990","9084","68465","5379"
"0500000US29123","Madison County, Missouri","120165","10943","80545","9221","39625","6206"
"0500000US29229","Wright County, Missouri","174855","19718","96900","13983","77955","9939"
"0500000US29217","Vernon County, Missouri","140060","11280","77290","7989","62765","6995"
"0500000US29147","Nodaway County, Missouri","172630","13598","95250","10036","77385","8557"
"0500000US29041","Chariton County, Missouri","70415","8191","39835","5958","30580","3547"
"0500000US29079","Grundy County, Missouri","73840","7659","42840","5634","31000","4191"
"0500000US29141","Morgan County, Missouri","172195","24714","100505","21642","71690","10444"
"0500000US29223","Wayne County, Missouri","100470","12890","53095","7489","47375","8156"
"0500000US29017","Bollinger County, Missouri","142710","16269","85185","12770","57530","7089"
"0500000US29031","Cape Girardeau County, Missouri","687475","33099","371655","27540","315820","17946"
"0500000US29205","Shelby County, Missouri","57030","8124","36640","6881","20390","2550"
"0500000US29225","Webster County, Missouri","413270","20811","243365","14210","169910","12804"
"0500000US29005","Atchison County, Missouri","44340","3243","25455","2364","18885","2180"
"0500000US29013","Bates County, Missouri","209800","15063","120620","12526","89185","7514"
"0500000US29015","Benton County, Missouri","167000","17248","95515","14576","71485","8423"
"0500000US29035","Carter County, Missouri","60940","11916","39515","11388","21425","6382"
"0500000US29057","Dade County, Missouri","66230","7177","38605","5146","27620","4496"
"0500000US29115","Linn County, Missouri","106455","7646","59890","5848","46565","4838"
"0500000US29091","Howell County, Missouri","307530","26732","170195","17739","137335","17636"
"0500000US29101","Johnson County, Missouri","540960","20553","311585","16674","229375","13655"
"0500000US29105","Laclede County, Missouri","297645","22691","178355","19174","119285","13193"
"0500000US29125","Maries County, Missouri","104735","12951","60225","9823","44510","7096"
"0500000US29161","Phelps County, Missouri","333535","26137","197420","17935","136115","15427"
"0500000US29165","Platte County, Missouri","1150835","30462","634630","20291","516210","18029"
"0500000US29187","St. Francois County, Missouri","640900","42487","401480","36299","239420","16162"
"0500000US29003","Andrew County, Missouri","189795","14247","105545","11677","84255","8330"
"0500000US29033","Carroll County, Missouri","84490","8329","49785","6285","34700","5242"
"0500000US29061","Daviess County, Missouri","87645","7063","55450","5901","32195","3239"
"0500000US29103","Knox County, Missouri","32675","4662","18795","3960","13880","2523"
"0500000US29127","Marion County, Missouri","220370","17076","121690","13515","98680","9932"
"0500000US29151","Osage County, Missouri","175145","12131","89205","8710","85940","6808"
"0500000US29181","Ripley County, Missouri","124490","14692","76660","11634","47830","6984"
"0500000US29219","Warren County, Missouri","440555","32452","264505","23445","176050","18612"
"0500000US29007","Audrain County, Missouri","219055","17764","116975","9506","102085","12964"
"0500000US29043","Christian County, Missouri","962780","36607","545790","27529","416985","20814"
"0500000US29077","Greene County, Missouri","2540285","57165","1365955","47934","1174335","35640"
"0500000US29081","Harrison County, Missouri","79000","6765","44805","5554","34195","4805"
"0500000US29185","St. Clair County, Missouri","89615","8572","63250","7792","26370","2866"
"0500000US29001","Adair County, Missouri","169400","17991","99145","16688","70255","6200"
"0500000US29199","Scotland County, Missouri","34660","4634","22135","3771","12525","2658"
"0500000US29211","Sullivan County, Missouri","41220","5030","21645","3293","19575","2888"
"0500000US29045","Clark County, Missouri","78580","10220","49405","9665","29175","3605"
"0500000US29099","Jefferson County, Missouri","3270135","72895","1847625","44294","1422505","46231"
"0500000US29111","Lewis County, Missouri","101275","7376","62140","6154","39130","3986"
"0500000US29143","New Madrid County, Missouri","124290","10547","71690","8312","52600","5528"
"0500000US29157","Perry County, Missouri","198450","15787","128035","13577","70415","7503"
"0500000US29173","Ralls County, Missouri","104345","8897","60095","7105","44250","4779"
"0500000US29177","Ray County, Missouri","307940","20179","187475","14376","120460","10084"
"0500000US29189","St. Louis County, Missouri","11263335","128108","5788775","81760","5474555","83974"
"0500000US29209","Stone County, Missouri","312790","23424","182500","17842","130290","13509"
"0500000US29009","Barry County, Missouri","295335","22840","178030","18418","117305","13250"
"0500000US29019","Boone County, Missouri","1574315","48852","795925","34071","778390","31561"
"0500000US29039","Cedar County, Missouri","123045","15155","74450","15033","48595","8518"
"0500000US29055","Crawford County, Missouri","234320","19551","137940","15600","96380","10817"
"0500000US29093","Iron County, Missouri","105790","9619","67295","7847","38495","3950"
"0500000US29117","Livingston County, Missouri","111500","10537","64495","8911","47005","5577"
"0500000US29135","Moniteau County, Missouri","158810","10836","82300","8920","76510","5177"
"0500000US29149","Oregon County, Missouri","87755","10796","53005","8822","34750","5157"
"0500000US29069","Dunklin County, Missouri","224215","16284","132955","12048","91260","10566"
"0500000US29159","Pettis County, Missouri","318495","16893","178250","12736","140240","9254"
"0500000US29186","Ste. Genevieve County, Missouri","226910","21165","131290","15815","95620","13706"
"0500000US29175","Randolph County, Missouri","214800","14797","117125","11737","97675","9452"
"0500000US29071","Franklin County, Missouri","1359465","51596","814825","37261","544635","27348"
"0500000US29089","Howard County, Missouri","101365","8906","52775","7195","48590","3948"
"0500000US29095","Jackson County, Missouri","7593655","95005","4030980","64373","3562670","60397"
"0500000US29131","Miller County, Missouri","275835","20556","153070","15636","122765","10798"
"0500000US29169","Pulaski County, Missouri","402080","22821","247405","15518","154675","15237"
"0500000US29171","Putnam County, Missouri","42400","7996","21545","4214","20855","6684"
"0500000US29213","Taney County, Missouri","508855","42191","276130","30104","232725","18208"
"0500000US29215","Texas County, Missouri","207130","28262","122665","23038","84470","10290"
"0500000US29021","Buchanan County, Missouri","685950","30803","373095","22786","312855","17645"
"0500000US29025","Caldwell County, Missouri","121510","8474","67880","5681","53630","6724"
"0500000US29027","Callaway County, Missouri","453210","31637","240025","25393","213185","15868"
"0500000US29037","Cass County, Missouri","1342415","38674","777945","26821","564470","23187"
"0500000US29049","Clinton County, Missouri","281410","17560","165315","13863","116095","9850"
"0500000US29053","Cooper County, Missouri","179745","11128","94455","8843","85290","5950"
"0500000US29059","Dallas County, Missouri","173175","22425","93735","14880","79445","13700"
"0500000US29075","Gentry County, Missouri","62710","5976","35670","3919","27040","3668"
"0500000US29085","Hickory County, Missouri","98010","14869","59980","11663","38030","6451"
"0500000US29113","Lincoln County, Missouri","833320","40707","472525","28401","360795","30293"
"0500000US29133","Mississippi County, Missouri","77915","8664","44890","6591","33030","4897"
"0500000US29137","Monroe County, Missouri","102985","14177","58250","10104","44735","9538"
"0500000US29145","Newton County, Missouri","526915","20776","299280","15899","227635","11244"
"0500000US29153","Ozark County, Missouri","86840","7296","46410","5782","40430","5697"
"0500000US29163","Pike County, Missouri","170010","13065","99705","11829","70305","6386"
"0500000US29183","St. Charles County, Missouri","4938995","57135","2767965","44642","2171030","43095"
"0500000US30017","Custer County, Montana","71605","6033","40600","4498","31000","3182"
"0500000US30041","Hill County, Montana","80345","5801","40320","5007","40025","3592"
"0500000US30075","Powder River County, Montana","13885","2907","8310","2717","5575","1342"
"0500000US30067","Park County, Montana","183825","23064","118430","17351","65395","10419"
"0500000US30085","Roosevelt County, Montana","53015","5051","31795","3941","21225","2373"
"0500000US30005","Blaine County, Montana","35545","4502","19890","3323","15655","2702"
"0500000US30051","Liberty County, Montana","11345","2440","4855","1985","6495","2094"
"0500000US30083","Richland County, Montana","90770","10158","57055","9347","33715","6141"
"0500000US30099","Teton County, Montana","44365","4153","26165","3507","18200","2160"
"0500000US30101","Toole County, Montana","29180","6402","19530","5304","9655","2419"
"0500000US30025","Fallon County, Montana","17250","3323","9960","2545","7290","2215"
"0500000US30019","Daniels County, Montana","9815","2429","6645","2058","3175","1217"
"0500000US30045","Judith Basin County, Montana","14605","2856","7255","1876","7350","1657"
"0500000US30093","Silver Bow County, Montana","228975","17007","138730","13117","90245","8506"
"0500000US30023","Deer Lodge County, Montana","54935","8980","29350","6128","25585","5299"
"0500000US30043","Jefferson County, Montana","102150","7220","58450","5294","43700","5051"
"0500000US30055","McCone County, Montana","10740","2210","4605","1356","6140","1698"
"0500000US30107","Wheatland County, Montana","6535","1543","3845","976","2685","1095"
"0500000US30087","Rosebud County, Montana","44730","4531","28940","4153","15790","2177"
"0500000US30011","Carter County, Montana","9825","2274","4105","1102","5720","2105"
"0500000US30021","Dawson County, Montana","78760","12325","49470","8259","29295","9864"
"0500000US30007","Broadwater County, Montana","65465","9198","31050","6990","34410","4438"
"0500000US30047","Lake County, Montana","214405","13454","110960","9299","103445","8983"
"0500000US30073","Pondera County, Montana","30505","3177","15875","2020","14630","2278"
"0500000US30111","Yellowstone County, Montana","1430510","43025","811950","36246","618560","23141"
"0500000US30081","Ravalli County, Montana","365295","24373","219480","19699","145815","12820"
"0500000US30105","Valley County, Montana","54615","7781","29370","6094","25245","4304"
"0500000US30027","Fergus County, Montana","69600","6596","40570","5865","29030","4357"
"0500000US30061","Mineral County, Montana","35075","5323","21035","4033","14040","2563"
"0500000US30069","Petroleum County, Montana","2380","982","1210","856","1170","631"
"0500000US30089","Sanders County, Montana","61045","6924","35490","5020","25555","4679"
"0500000US30029","Flathead County, Montana","836655","37388","477385","30172","359270","16746"
"0500000US30109","Wibaux County, Montana","8460","2058","3950","1195","4510","1397"
"0500000US30059","Meagher County, Montana","11990","3122","7055","3011","4935","1515"
"0500000US30009","Carbon County, Montana","117630","9952","67310","7561","50320","6094"
"0500000US30071","Phillips County, Montana","25740","4037","17170","3710","8565","1720"
"0500000US31001","Adams County, Nebraska","238730","14819","138635","10543","100095","8764"
"0500000US31109","Lancaster County, Nebraska","3089280","64378","1678430","43298","1410845","37507"
"0500000US31011","Boone County, Nebraska","38590","3905","20365","3014","18225","2482"
"0500000US31149","Rock County, Nebraska","8710","1411","4490","903","4220","1079"
"0500000US31007","Banner County, Nebraska","7790","1571","3620","904","4170","948"
"0500000US31163","Sherman County, Nebraska","35605","3595","20345","2981","15265","1986"
"0500000US31147","Richardson County, Nebraska","64495","7005","37065","6124","27435","3433"
"0500000US31093","Howard County, Nebraska","64530","4911","33440","3626","31090","3049"
"0500000US31089","Holt County, Nebraska","66295","7736","36255","7067","30040","3545"
"0500000US31065","Furnas County, Nebraska","30550","2946","16590","2116","13960","1807"
"0500000US31073","Gosper County, Nebraska","17025","2013","9350","1430","7675","1160"
"0500000US31151","Saline County, Nebraska","136335","13743","83735","11302","52600","7951"
"0500000US31153","Sarpy County, Nebraska","1907970","42773","1043275","28195","864695","25029"
"0500000US31173","Thurston County, Nebraska","38105","2435","19670","1851","18435","1930"
"0500000US31177","Washington County, Nebraska","214685","16825","96450","7335","118230","14673"
"0500000US31015","Boyd County, Nebraska","15020","2709","8190","2270","6825","1091"
"0500000US31031","Cherry County, Nebraska","32550","5284","13585","2597","18965","3878"
"0500000US31053","Dodge County, Nebraska","332985","27154","203720","23061","129265","9716"
"0500000US31059","Fillmore County, Nebraska","43535","3907","24665","3227","18865","2198"
"0500000US31069","Garden County, Nebraska","12495","2248","7005","1307","5495","1550"
"0500000US31091","Hooker County, Nebraska","3615","1420","2305","1094","1310","638"
"0500000US31123","Morrill County, Nebraska","39390","4779","21835","3834","17555","2856"
"0500000US31127","Nemaha County, Nebraska","57005","5463","31585","3803","25420","4378"
"0500000US31159","Seward County, Nebraska","182495","11081","99780","7440","82715","5967"
"0500000US31171","Thomas County, Nebraska","3545","977","1330","456","2220","746"
"0500000US31043","Dakota County, Nebraska","150840","19594","83750","12877","67090","8766"
"0500000US31181","Webster County, Nebraska","31870","2940","18670","2610","13200","1731"
"0500000US31003","Antelope County, Nebraska","46025","4386","25310","3790","20715","1991"
"0500000US31023","Butler County, Nebraska","87630","6535","52495","4924","35140","3740"
"0500000US31035","Clay County, Nebraska","60810","4712","32710","2773","28100","3027"
"0500000US31041","Custer County, Nebraska","78515","5680","46620","4909","31895","2978"
"0500000US31067","Gage County, Nebraska","206800","12446","119090","9311","87710","7767"
"0500000US31081","Hamilton County, Nebraska","79075","7455","39755","4156","39325","5016"
"0500000US31099","Kearney County, Nebraska","57020","5937","31325","4680","25695","2846"
"0500000US31101","Keith County, Nebraska","57865","6974","33905","6007","23960","3377"
"0500000US31119","Madison County, Nebraska","248055","11945","147180","10311","100875","7652"
"0500000US31135","Perkins County, Nebraska","18245","2240","11115","1860","7130","1593"
"0500000US31155","Saunders County, Nebraska","250415","11723","143515","9031","106905","6353"
"0500000US31179","Wayne County, Nebraska","88365","12125","41265","5419","47095","10570"
"0500000US31103","Keya Paha County, Nebraska","6155","1569","2525","893","3630","1145"
"0500000US31107","Knox County, Nebraska","67485","3381","33700","2818","33785","2546"
"0500000US31111","Lincoln County, Nebraska","243665","10832","139950","8413","103715","6992"
"0500000US31139","Pierce County, Nebraska","64875","4754","34990","3015","29880","3445"
"0500000US31165","Sioux County, Nebraska","10070","1542","3910","1037","6160","1150"
"0500000US31025","Cass County, Nebraska","327740","11070","180490","9161","147250","7213"
"0500000US31051","Dixon County, Nebraska","58355","3607","32615","2831","25740","2031"
"0500000US31057","Dundy County, Nebraska","12895","2730","7850","1925","5045","1562"
"0500000US31077","Greeley County, Nebraska","19670","2642","10515","1919","9155","1774"
"0500000US31079","Hall County, Nebraska","502660","26228","295145","22347","207515","12153"
"0500000US31131","Otoe County, Nebraska","163770","10094","91455","7748","72315","6028"
"0500000US31145","Red Willow County, Nebraska","70875","6994","40920","5223","29955","4615"
"0500000US31045","Dawes County, Nebraska","58690","7153","29385","5984","29305","5244"
"0500000US31033","Cheyenne County, Nebraska","67575","5379","39675","4452","27900","2696"
"0500000US31047","Dawson County, Nebraska","185130","15132","104665","9991","80465","9749"
"0500000US31175","Valley County, Nebraska","32315","4406","18210","3662","14110","2473"
"0500000US31117","McPherson County, Nebraska","4480","1579","1730","647","2745","1356"
"0500000US31125","Nance County, Nebraska","32345","3984","17835","3174","14510","2168"
"0500000US31167","Stanton County, Nebraska","57330","4715","31300","3585","26030","2744"
"0500000US31083","Harlan County, Nebraska","25440","3989","12735","1947","12705","3599"
"0500000US31009","Blaine County, Nebraska","4145","1271","1740","541","2405","1040"
"0500000US31019","Buffalo County, Nebraska","393140","18576","222635","15532","170505","10047"
"0500000US31049","Deuel County, Nebraska","16540","3021","9130","2231","7410","1459"
"0500000US31087","Hitchcock County, Nebraska","24230","3274","13810","2751","10415","1512"
"0500000US31141","Platte County, Nebraska","228290","13353","133580","10105","94710","6767"
"0500000US31169","Thayer County, Nebraska","30965","2553","16560","1579","14405","1704"
"0500000US31013","Box Butte County, Nebraska","49925","5868","30350","4640","19580","3510"
"0500000US32001","Churchill County, Nevada","201615","18769","131615","13391","70000","11518"
"0500000US32005","Douglas County, Nevada","461170","25722","269560","20406","191610","12004"
"0500000US32027","Pershing County, Nevada","29485","5544","20605","4867","8880","2142"
"0500000US32009","Esmeralda County, Nevada","5135","1922","3270","1383","1870","1310"
"0500000US32013","Humboldt County, Nevada","232360","24324","175830","22637","56530","9965"
"0500000US32021","Mineral County, Nevada","22375","4277","11505","2330","10870","3781"
"0500000US32033","White Pine County, Nevada","51640","7167","33335","5934","18305","3381"
"0500000US32007","Elko County, Nevada","772835","49249","564575","29908","208255","39689"
"0500000US32017","Lincoln County, Nevada","27205","11986","20115","11521","7090","3531"
"0500000US32023","Nye County, Nevada","352735","30348","229700","24488","123040","17780"
"0500000US32029","Storey County, Nevada","44825","8472","21845","5978","22975","5309"
"0500000US32031","Washoe County, Nevada","4577770","69681","2587210","53787","1990555","43632"
"0500000US32003","Clark County, Nevada","23579720","195400","12959925","129368","10619795","124843"
"0500000US32510","Carson City, Nevada","460300","18440","288150","17829","172150","11308"
"0500000US32019","Lyon County, Nevada","602070","33046","346465","27301","255610","18461"
"0500000US33005","Cheshire County, New Hampshire","836615","34171","480520","28168","356095","14854"
"0500000US33013","Merrimack County, New Hampshire","1925925","60781","1101695","43702","824230","31213"
"0500000US33009","Grafton County, New Hampshire","970790","32237","506195","25873","464595","17561"
"0500000US33015","Rockingham County, New Hampshire","4799930","75625","2759670","52974","2040260","47349"
"0500000US33001","Belknap County, New Hampshire","732270","29805","397970","20299","334300","19335"
"0500000US33019","Sullivan County, New Hampshire","464430","25049","254020","18603","210410","13394"
"0500000US33011","Hillsborough County, New Hampshire","5813925","90699","3383555","71649","2430370","59139"
"0500000US33017","Strafford County, New Hampshire","1684130","43256","950760","33333","733370","27659"
"0500000US33007","Coos County, New Hampshire","279975","13141","151930","11356","128045","7935"
"0500000US33003","Carroll County, New Hampshire","555465","32082","315760","22726","239705","18353"
"0500000US34025","Monmouth County, New Jersey","10038400","148869","5994510","98220","4043885","86118"
"0500000US34037","Sussex County, New Jersey","2661905","55274","1573350","42955","1088560","41763"
"0500000US34011","Cumberland County, New Jersey","1448370","45560","786120","41525","662245","24086"
"0500000US34013","Essex County, New Jersey","12171765","146861","6421005","100688","5750760","99540"
"0500000US34029","Ocean County, New Jersey","7331235","117483","4339650","87715","2991585","60659"
"0500000US34015","Gloucester County, New Jersey","4248485","69581","2386345","49104","1862140","46308"
"0500000US34033","Salem County, New Jersey","729720","24839","404430","19925","325290","14011"
"0500000US34031","Passaic County, New Jersey","6328315","109555","3518260","74665","2810060","70966"
"0500000US34007","Camden County, New Jersey","6625960","90756","3607180","69703","3018780","65501"
"0500000US34003","Bergen County, New Jersey","14473680","165467","8236780","118320","6236900","94143"
"0500000US34041","Warren County, New Jersey","1839550","49931","1090915","42245","748635","27125"
"0500000US34017","Hudson County, New Jersey","12040735","149219","6714655","103550","5326080","85926"
"0500000US34005","Burlington County, New Jersey","6334800","105094","3545805","87056","2788995","61448"
"0500000US34027","Morris County, New Jersey","7506345","97565","4418035","74418","3088310","58305"
"0500000US35039","Rio Arriba County, New Mexico","null","null","null","null","null","null"
"0500000US35047","San Miguel County, New Mexico","191960","20989","115705","18357","76255","10691"
"0500000US35057","Torrance County, New Mexico","147550","21849","89515","20007","58035","10411"
"0500000US35035","Otero County, New Mexico","462960","28586","273735","22741","189225","15266"
"0500000US35006","Cibola County, New Mexico","198185","16972","120040","15446","78140","10486"
"0500000US35019","Guadalupe County, New Mexico","19600","4815","12645","4549","6955","2272"
"0500000US35003","Catron County, New Mexico","8945","3344","4550","2311","4390","2328"
"0500000US35017","Grant County, New Mexico","168855","18083","95460","12693","73395","10890"
"0500000US35029","Luna County, New Mexico","128050","17418","84145","17056","43905","6379"
"0500000US35031","McKinley County, New Mexico","468020","17390","227035","13629","240980","12574"
"0500000US35055","Taos County, New Mexico","230085","19911","123590","16457","106495","11724"
"0500000US35007","Colfax County, New Mexico","79040","17778","51810","15618","27230","5018"
"0500000US35015","Eddy County, New Mexico","478025","36150","332840","33220","145185","12152"
"0500000US35033","Mora County, New Mexico","50915","17991","18045","5903","32870","16916"
"0500000US35037","Quay County, New Mexico","44060","9453","30685","9473","13375","2655"
"0500000US35027","Lincoln County, New Mexico","121040","17942","72655","12813","48385","10179"
"0500000US35025","Lea County, New Mexico","574185","31609","419330","28180","154855","12994"
"0500000US35049","Santa Fe County, New Mexico","1429135","32422","766485","24190","662650","22736"
"0500000US35051","Sierra County, New Mexico","66515","13278","36775","10423","29735","8617"
"0500000US35053","Socorro County, New Mexico","92745","14444","49175","11473","43570","8258"
"0500000US35013","Doña Ana County, New Mexico","1771625","56803","1025405","40128","746220","32080"
"0500000US36095","Schoharie County, New York","398925","22696","233295","18352","165630","13683"
"0500000US36067","Onondaga County, New York","4160035","56147","2211495","43686","1948540","39096"
"0500000US36019","Clinton County, New York","666590","25411","373095","19600","293495","16163"
"0500000US36099","Seneca County, New York","313940","15671","170190","11127","143750","9351"
"0500000US36079","Putnam County, New York","1850780","49194","1065395","36330","785385","34185"
"0500000US36033","Franklin County, New York","405120","33523","248705","31729","156410","10878"
"0500000US36069","Ontario County, New York","1196220","34850","643790","24206","552435","24318"
"0500000US36081","Queens County, New York","47177530","349578","25061895","183084","22115635","222479"
"0500000US36101","Steuben County, New York","884525","22849","517830","16450","366690","13221"
"0500000US36041","Hamilton County, New York","46870","7530","29575","6381","17295","3864"
"0500000US36115","Washington County, New York","709285","32376","393650","26031","315635","15091"
"0500000US36013","Chautauqua County, New York","942060","28097","520410","19696","421650","18174"
"0500000US36047","Kings County, New York","48496860","245361","24101830","158732","24395030","189168"
"0500000US36061","New York County, New York","26270365","256766","13046615","162276","13223750","163347"
"0500000US36107","Tioga County, New York","512850","21902","284165","17558","228685","11452"
"0500000US36011","Cayuga County, New York","784215","23980","412495","18276","371720","16064"
"0500000US36073","Orleans County, New York","428695","23119","242485","17936","186210","12941"
"0500000US36091","Saratoga County, New York","2824640","51664","1557920","39776","1266715","30432"
"0500000US36087","Rockland County, New York","4346980","94007","2492875","67710","1854105","49271"
"0500000US36021","Columbia County, New York","687160","30911","380565","23530","306595","16527"
"0500000US36049","Lewis County, New York","267845","11318","164320","10872","103525","6203"
"0500000US36063","Niagara County, New York","2174890","43589","1149130","30275","1025760","29563"
"0500000US36119","Westchester County, New York","15341805","161393","8497380","123804","6844425","96329"
"0500000US36025","Delaware County, New York","449835","23803","262965","20579","186870","14336"
"0500000US36031","Essex County, New York","344785","22844","196235","17874","148555","10897"
"0500000US36057","Montgomery County, New York","507250","22395","285385","16254","221865","12998"
"0500000US36059","Nassau County, New York","23358495","194099","13396225","126985","9962270","119492"
"0500000US36085","Richmond County, New York","9028330","149551","5018300","96224","4010035","96664"
"0500000US36097","Schuyler County, New York","195080","8326","100785","6150","94300","6874"
"0500000US36109","Tompkins County, New York","860890","31498","441430","22991","419460","20786"
"0500000US36017","Chenango County, New York","496045","21424","284095","15745","211950","12624"
"0500000US36023","Cortland County, New York","454920","17973","246810","14423","208110","11433"
"0500000US36045","Jefferson County, New York","894620","28631","528040","21914","366580","16240"
"0500000US36065","Oneida County, New York","1894990","46195","1049675","33488","845315","27575"
"0500000US36103","Suffolk County, New York","22788750","203686","13253010","165130","9535740","105788"
"0500000US36121","Wyoming County, New York","435985","17294","249870","12191","186115","10553"
"0500000US36015","Chemung County, New York","701305","26514","372810","19695","328495","16229"
"0500000US36075","Oswego County, New York","1262445","35712","742780","31981","519660","17944"
"0500000US36077","Otsego County, New York","593545","25593","320905","19158","272640","14640"
"0500000US36117","Wayne County, New York","1020470","30587","562295","21016","458175","17619"
"0500000US36001","Albany County, New York","3110895","54842","1619645","39560","1491250","36505"
"0500000US36007","Broome County, New York","1631500","51608","915800","41962","715695","26851"
"0500000US36029","Erie County, New York","9128195","93529","4785995","56476","4342200","60189"
"0500000US36053","Madison County, New York","729785","26496","414125","19540","315660","14881"
