"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"0500000US39079","Jackson County, Ohio","314835","26648","187345","23453","127490","14181"
"0500000US31023","Butler County, Nebraska","82720","5673","43335","3901","39385","3696"
"0500000US53049","Pacific County, Washington","165860","18218","103365","15101","62495","8585"
"0500000US13069","Coffee County, Georgia","309320","24567","187735","21051","121585","10813"
"0500000US45077","Pickens County, South Carolina","1126460","36957","656450","24958","470010","24900"
"0500000US31087","Hitchcock County, Nebraska","20995","3111","10855","2257","10140","1485"
"0500000US48185","Grimes County, Texas","271805","25068","150015","20369","121790","13604"
"0500000US13179","Liberty County, Georgia","599920","33763","358955","21854","240965","20534"
"0500000US47179","Washington County, Tennessee","1027860","30637","558925","24832","468935","19280"
"0500000US48043","Brewster County, Texas","55260","10688","35720","7900","19535","6085"
"0500000US72137","Toa Baja Municipio, Puerto Rico","1090060","39370","591290","26734","498770","25824"
"0500000US13251","Screven County, Georgia","133890","19975","79205","14163","54685","10785"
"0500000US42043","Dauphin County, Pennsylvania","2637385","56585","1446195","44234","1191190","32040"
"0500000US31105","Kimball County, Nebraska","32810","5729","22995","5128","9815","2368"
"0500000US72087","Loíza Municipio, Puerto Rico","338790","24903","161150","16255","177640","16305"
"0500000US08097","Pitkin County, Colorado","172755","18591","93855","12684","78900","11565"
"0500000US18123","Perry County, Indiana","188555","17777","112550","14938","76005","7852"
"0500000US51163","Rockbridge County, Virginia","203255","12802","111515","8677","91740","8369"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","32480","5800","22095","5017","10380","2149"
"0500000US47047","Fayette County, Tennessee","519645","22098","291505","18316","228140","13367"
"0500000US39015","Brown County, Ohio","601445","34204","355950","25543","245495","19175"
"0500000US20057","Ford County, Kansas","210990","14517","128730","12309","82255","7250"
"0500000US26005","Allegan County, Michigan","1125250","34354","659785","27883","465460","17190"
"0500000US17171","Scott County, Illinois","61785","6298","34140","5060","27645","3213"
"0500000US30109","Wibaux County, Montana","5395","1172","2325","1002","3070","989"
"0500000US48141","El Paso County, Texas","6708170","90188","3904405","73386","2803765","50674"
"0500000US40045","Ellis County, Oklahoma","34160","3742","22030","3311","12130","1705"
"0500000US13039","Camden County, Georgia","480075","27647","284255","19133","195820","16478"
"0500000US26121","Muskegon County, Michigan","1321910","32761","719975","24475","601935","24104"
"0500000US19033","Cerro Gordo County, Iowa","333375","17580","172415","12796","160960","9696"
"0500000US28145","Union County, Mississippi","265205","23930","157395","16504","107805","13095"
"0500000US41045","Malheur County, Oregon","189020","14391","103650","11103","85370","8885"
"0500000US48317","Martin County, Texas","37310","6624","25430","5815","11880","3433"
"0500000US22065","Madison Parish, Louisiana","62250","17338","41195","16261","21055","9181"
"0500000US05031","Craighead County, Arkansas","711495","27900","405480","24436","306015","15293"
"0500000US45053","Jasper County, South Carolina","285450","31708","159360","20987","126090","17497"
"0500000US13259","Stewart County, Georgia","60010","10084","32645","7649","27365","5433"
"0500000US19041","Clay County, Iowa","121435","10403","70950","7894","50490","6085"
"0500000US19117","Lucas County, Iowa","91825","12390","53480","6195","38345","9608"
"0500000US28055","Issaquena County, Mississippi","11995","2811","7355","2311","4640","1717"
"0500000US48009","Archer County, Texas","76725","8202","47360","6518","29370","3827"
"0500000US13265","Taliaferro County, Georgia","19285","4900","11065","3909","8220","3026"
"0500000US06031","Kings County, California","1137225","52948","760005","41745","377220","24225"
"0500000US38021","Dickey County, North Dakota","32955","4773","20520","4058","12435","1887"
"0500000US38053","McKenzie County, North Dakota","51720","6931","29565","5143","22155","5575"
"0500000US13083","Dade County, Georgia","187700","16841","116465","12884","71235","9048"
"0500000US13255","Spalding County, Georgia","709350","36760","409645","27661","299705","21738"
"0500000US17109","McDonough County, Illinois","207525","13763","120080","9902","87445","9546"
"0500000US08073","Lincoln County, Colorado","33500","4273","18995","3738","14505","2386"
"0500000US26113","Missaukee County, Michigan","129705","8940","71820","5900","57885","5372"
"0500000US16063","Lincoln County, Idaho","63820","6584","38785","4299","25035","4277"
"0500000US01033","Colbert County, Alabama","502830","21791","297900","18778","204930","15648"
"0500000US26069","Iosco County, Michigan","180020","16986","104125","13540","75895","7795"
"0500000US39175","Wyandot County, Ohio","224345","13871","127650","10179","96695","8038"
"0500000US40041","Delaware County, Oklahoma","381530","27905","232125","22351","149405","13120"
"0500000US39005","Ashland County, Ohio","482760","25179","276370","19088","206390","13392"
"0500000US29081","Harrison County, Missouri","79745","11691","50180","9494","29565","4341"
"0500000US36053","Madison County, New York","737570","33474","416875","25057","320690","16238"
"0500000US72025","Caguas Municipio, Puerto Rico","1494270","42878","772575","29894","721695","25689"
"0500000US22031","De Soto Parish, Louisiana","308200","15667","168675","12753","139525","11429"
"0500000US39119","Muskingum County, Ohio","842765","38700","484820","31112","357945","20094"
"0500000US06075","San Francisco County, California","11916805","132762","6510135","97340","5406670","92754"
"0500000US17019","Champaign County, Illinois","1583455","33717","853615","26775","729840","19327"
"0500000US29101","Johnson County, Missouri","645825","42897","378395","27299","267430","26489"
"0500000US48455","Trinity County, Texas","147650","12776","89855","11404","57795","7604"
"0500000US06111","Ventura County, California","9153215","120123","5606400","94318","3546820","73792"
"0500000US20001","Allen County, Kansas","103350","9576","59240","7676","44110","5195"
"0500000US21153","Magoffin County, Kentucky","97760","15295","63000","11111","34760","9524"
"0500000US05023","Cleburne County, Arkansas","213325","23053","127780","19426","85545","10190"
"0500000US17097","Lake County, Illinois","9728920","120223","5684845","91819","4044080","64093"
"0500000US49005","Cache County, Utah","792340","28977","499280","22411","293060","12666"
"0500000US13167","Johnson County, Georgia","90980","15657","54660","12844","36325","6237"
"0500000US05091","Miller County, Arkansas","335360","15671","190290","13388","145070","10422"
"0500000US31047","Dawson County, Nebraska","163130","10774","96505","8268","66620","6068"
"0500000US48033","Borden County, Texas","5285","1895","3225","1367","2065","922"
"0500000US56039","Teton County, Wyoming","164960","19173","97430","13744","67530","10627"
"0500000US12017","Citrus County, Florida","1101015","38134","607765","31556","493255","23781"
"0500000US20055","Finney County, Kansas","251720","18238","148480","13391","103245","9592"
"0500000US17003","Alexander County, Illinois","80770","10465","47145","9469","33625","5639"
"0500000US13273","Terrell County, Georgia","64925","8220","33785","6616","31140","3913"
"0500000US19111","Lee County, Iowa","268650","16842","160555","11511","108090","9788"
"0500000US19169","Story County, Iowa","834630","25894","471995","20602","362635","16075"
"0500000US26135","Oscoda County, Michigan","56430","9273","30680","7013","25750","4875"
"0500000US17197","Will County, Illinois","10133425","118688","6034305","90416","4099120","66270"
"0500000US48139","Ellis County, Texas","1836565","50706","1075845","37322","760720","29651"
"0500000US27079","Le Sueur County, Minnesota","337735","16578","185960","10890","151775","10182"
"0500000US13021","Bibb County, Georgia","1245340","41971","686845","34570","558495","27066"
"0500000US29171","Putnam County, Missouri","41900","5495","24455","4424","17445","3079"
"0500000US31103","Keya Paha County, Nebraska","4200","1076","1895","698","2300","761"
"0500000US48279","Lamb County, Texas","93835","9025","53785","6488","40050","5660"
"0500000US06069","San Benito County, California","700125","71517","471480","67838","228645","19279"
"0500000US47085","Humphreys County, Tennessee","189010","15789","113365","11288","75650","9277"
"0500000US72003","Aguada Municipio, Puerto Rico","235765","18315","149535","14818","86230","10185"
"0500000US28121","Rankin County, Mississippi","1555725","41720","839300","27421","716425","28884"
"0500000US33011","Hillsborough County, New Hampshire","5130130","66459","3066105","57438","2064025","39567"
"0500000US13311","White County, Georgia","346065","43518","201165","45347","144900","14479"
"0500000US02230","Skagway Municipality, Alaska","2740","548","1680","459","1060","284"
"0500000US20169","Saline County, Kansas","410515","24482","236805","17944","173710","12357"
"0500000US16015","Boise County, Idaho","100980","15414","63460","14126","37520","5969"
"0500000US05063","Independence County, Arkansas","308475","26575","169770","14820","138705","22026"
"0500000US38033","Golden Valley County, North Dakota","12560","2310","6620","1991","5945","1529"
"0500000US19179","Wapello County, Iowa","281435","18828","164125","15760","117310","9739"
"0500000US20201","Washington County, Kansas","47495","4122","26370","3430","21125","1812"
"0500000US21165","Menifee County, Kentucky","77210","19068","54715","16696","22495","5115"
"0500000US48045","Briscoe County, Texas","14085","3451","8185","1944","5900","2369"
"0500000US47145","Roane County, Tennessee","562045","26929","316890","19358","245160","17062"
"0500000US21205","Rowan County, Kentucky","208910","22513","125045","19016","83860","11579"
"0500000US29083","Henry County, Missouri","243990","23292","153050","19353","90940","10235"
"0500000US51177","Spotsylvania County, Virginia","2183105","79125","1318545","51210","864555","46931"
"0500000US02050","Bethel Census Area, Alaska","37675","3200","18980","1844","18695","2267"
"0500000US17009","Brown County, Illinois","33260","5251","13760","2726","19500","3754"
"0500000US12079","Madison County, Florida","176950","18349","93330","12969","83620","12753"
"0500000US46019","Butte County, South Dakota","90260","15026","58295","14633","31965","4856"
"0500000US51067","Franklin County, Virginia","640225","32216","359025","23214","281200","19804"
"0500000US38103","Wells County, North Dakota","23020","3030","11290","1926","11730","2076"
"0500000US19053","Decatur County, Iowa","76735","9286","42045","6265","34695","6266"
"0500000US21155","Marion County, Kentucky","159790","17444","94180","14206","65610","8545"
"0500000US21099","Hart County, Kentucky","162935","14487","102325","12328","60610","8326"
"0500000US46037","Day County, South Dakota","37600","3557","20575","2424","17025","2430"
"0500000US29089","Howard County, Missouri","104280","10219","59225","7644","45055","6133"
"0500000US30101","Toole County, Montana","35890","11089","21265","10510","14625","3203"
"0500000US13053","Chattahoochee County, Georgia","60065","13059","41330","12909","18730","4320"
"0500000US37127","Nash County, North Carolina","871355","33057","471785","25575","399570","20778"
"0500000US37141","Pender County, North Carolina","561320","36668","318565","27368","242755","18481"
"0500000US46033","Custer County, South Dakota","87710","14190","52740","11835","34970","6153"
"0500000US72085","Las Piedras Municipio, Puerto Rico","266585","23988","156925","19642","109660","13355"
"0500000US26141","Presque Isle County, Michigan","107735","8006","63185","6421","44550","4434"
"0500000US28027","Coahoma County, Mississippi","170755","15560","77595","11617","93160","11161"
"0500000US13281","Towns County, Georgia","87365","21406","51855","19475","35505","6939"
"0500000US37029","Camden County, North Carolina","128725","13439","76430","9444","52295","8089"
"0500000US38037","Grant County, North Dakota","23520","3980","9900","2449","13615","2702"
"0500000US29109","Lawrence County, Missouri","330540","17863","193960","13491","136580","10048"
"0500000US37169","Stokes County, North Carolina","575735","30851","307470","23236","268265","18880"
"0500000US04013","Maricopa County, Arizona","41627935","252728","23914685","171973","17713250","168558"
"0500000US20091","Johnson County, Kansas","5414870","63513","3038755","44912","2376115","43764"
"0500000US37019","Brunswick County, North Carolina","998410","46384","566930","36107","431485","25724"
"0500000US39071","Highland County, Ohio","455585","27986","273630","18001","181955","18683"
"0500000US06037","Los Angeles County, California","121756560","465213","69338520","298479","52418040","320266"
"0500000US31099","Kearney County, Nebraska","59880","7575","34175","5813","25705","3324"
"0500000US48249","Jim Wells County, Texas","350200","36916","242315","34356","107885","11574"
"0500000US46049","Faulk County, South Dakota","11360","2328","5490","1336","5865","1622"
"0500000US36115","Washington County, New York","713465","31821","404220","26390","309245","16990"
"0500000US54097","Upshur County, West Virginia","225110","18029","137465","14942","87645","9486"
"0500000US47091","Johnson County, Tennessee","162705","15721","92550","11742","70155","9786"
"0500000US36021","Columbia County, New York","710065","29844","419310","23657","290755","15511"
"0500000US08051","Gunnison County, Colorado","101515","12649","60760","8770","40750","6849"
"0500000US05035","Crittenden County, Arkansas","410185","19323","229600","14686","180585","12018"
"0500000US51139","Page County, Virginia","352465","29787","216830","25535","135635","14745"
"0500000US27149","Stevens County, Minnesota","52700","4783","27885","3278","24815","2811"
"0500000US29099","Jefferson County, Missouri","3101850","62018","1761260","41945","1340595","40711"
"0500000US22025","Catahoula Parish, Louisiana","134175","27377","95885","24905","38290","12299"
"0500000US27103","Nicollet County, Minnesota","263685","15403","146495","11526","117190","9417"
"0500000US13127","Glynn County, Georgia","641115","40500","339020","28618","302095","23751"
"0500000US47119","Maury County, Tennessee","929690","30307","517890","21244","411800","21692"
"0500000US19101","Jefferson County, Iowa","101400","9781","56575","5648","44825","6079"
"0500000US40053","Grant County, Oklahoma","40255","4213","22515","3358","17740","1930"
"0500000US19029","Cass County, Iowa","115850","11014","65820","7738","50030","6713"
"0500000US08099","Prowers County, Colorado","80045","9636","50600","7724","29440","3689"
"0500000US24045","Wicomico County, Maryland","1008035","41947","572395","29607","435635","25490"
"0500000US21111","Jefferson County, Kentucky","7071465","93630","3730725","73935","3340745","48738"
"0500000US51115","Mathews County, Virginia","129905","17196","84545","14828","45360","8489"
"0500000US06103","Tehama County, California","478180","34904","292260","29401","185915","14978"
"0500000US08041","El Paso County, Colorado","6042250","74067","3576365","59993","2465885","39757"
"0500000US31121","Merrick County, Nebraska","75205","8990","36900","6259","38305","5468"
"0500000US48159","Franklin County, Texas","96710","18293","60110","14437","36600","8977"
"0500000US17151","Pope County, Illinois","52805","8711","30425","6888","22380","5568"
"0500000US39129","Pickaway County, Ohio","575015","24673","332600","20118","242410","12444"
"0500000US54105","Wirt County, West Virginia","69905","11804","40455","8634","29450","5712"
"0500000US12091","Okaloosa County, Florida","1937555","51332","1152270","43425","785285","26066"
"0500000US21151","Madison County, Kentucky","852340","47281","489310","33019","363030","29646"
"0500000US01133","Winston County, Alabama","223570","26007","142855","24643","80715","11118"
"0500000US37115","Madison County, North Carolina","241655","31310","127585","22997","114070","16038"
"0500000US29187","St. Francois County, Missouri","631635","39634","407685","31072","223950","17285"
"0500000US54047","McDowell County, West Virginia","145965","17272","86735","14829","59230","8236"
"0500000US31085","Hayes County, Nebraska","8705","2352","4445","1026","4255","1577"
"0500000US37107","Lenoir County, North Carolina","529045","25213","290950","20469","238095","15077"
"0500000US31177","Washington County, Nebraska","214220","17646","125255","12579","88965","8738"
"0500000US01077","Lauderdale County, Alabama","877030","32947","512740","25737","364290","20874"
"0500000US55123","Vernon County, Wisconsin","283670","10394","159750","7052","123920","6573"
"0500000US19087","Henry County, Iowa","169145","15529","101605","14290","67540","5664"
"0500000US13159","Jasper County, Georgia","203195","20655","120715","20189","82480","10422"
"0500000US40025","Cimarron County, Oklahoma","14830","2040","9475","1647","5350","1104"
"0500000US50013","Grand Isle County, Vermont","105835","6860","57125","4797","48705","4607"
"0500000US51131","Northampton County, Virginia","89275","10598","47465","7940","41810","5287"
"0500000US47167","Tipton County, Tennessee","808670","35687","475190","25862","333480","19990"
"0500000US26057","Gratiot County, Michigan","350495","18980","195785","11791","154710","12093"
"0500000US28013","Calhoun County, Mississippi","127045","12172","72855","9445","54190","7019"
"0500000US20167","Russell County, Kansas","47260","5415","29285","5440","17975","2689"
"0500000US47073","Hawkins County, Tennessee","527385","21521","283275","15558","244110","16712"
"0500000US48441","Taylor County, Texas","952010","47864","554140","34486","397870","24757"
"0500000US19015","Boone County, Iowa","271705","15126","150390","11063","121315","8349"
"0500000US20125","Montgomery County, Kansas","242375","14772","132755","10270","109620","8945"
"0500000US01083","Limestone County, Alabama","815815","31914","465495","21942","350320","20936"
"0500000US54075","Pocahontas County, West Virginia","99215","15217","64675","14104","34540","5148"
"0500000US27073","Lac qui Parle County, Minnesota","54990","4446","31325","3730","23670","1946"
"0500000US35027","Lincoln County, New Mexico","130450","13008","67860","9468","62590","8402"
"0500000US49049","Utah County, Utah","4025360","65011","2608510","59793","1416850","35883"
"0500000US02275","Wrangell City and Borough, Alaska","13365","5459","7265","3192","6100","3914"
"0500000US27101","Murray County, Minnesota","70995","5001","39360","4594","31635","1833"
"0500000US01107","Pickens County, Alabama","202180","17303","121525","13429","80655","9662"
"0500000US17165","Saline County, Illinois","205610","19862","124625","13488","80985","11715"
"0500000US39121","Noble County, Ohio","120800","16297","72545","13708","48255","8351"
"0500000US48117","Deaf Smith County, Texas","126955","14176","88820","12066","38135","7618"
"0500000US38007","Billings County, North Dakota","8565","1990","4135","1476","4430","1301"
"0500000US54063","Monroe County, West Virginia","163685","17882","113880","16157","49805","7244"
"0500000US35047","San Miguel County, New Mexico","217880","22742","117720","17453","100160","11721"
"0500000US22115","Vernon Parish, Louisiana","461745","17167","305790","13973","155955","7519"
"0500000US26011","Arenac County, Michigan","164945","11592","94315","8145","70630","6062"
"0500000US27139","Scott County, Minnesota","1687735","31948","926350","25386","761385","25646"
"0500000US18021","Clay County, Indiana","309765","19720","163910","12434","145860","14242"
"0500000US31185","York County, Nebraska","92520","8679","50775","7264","41750","4375"
"0500000US13139","Hall County, Georgia","1932925","65233","1180880","46140","752045","33764"
"0500000US02100","Haines Borough, Alaska","7220","4437","4220","2988","3000","1787"
"0500000US48437","Swisher County, Texas","45450","5278","25825","4137","19630","2987"
"0500000US29031","Cape Girardeau County, Missouri","653960","24575","366280","19770","287675","13998"
"0500000US05099","Nevada County, Arkansas","88225","10140","52835","8486","35390","4707"
"0500000US54045","Logan County, West Virginia","289385","22358","199345","21466","90040","12389"
"0500000US40149","Washita County, Oklahoma","96030","8917","65080","7939","30950","3633"
"0500000US72039","Ciales Municipio, Puerto Rico","131500","12557","82685","10875","48820","7759"
"0500000US53065","Stevens County, Washington","427480","25790","254260","22429","173220","13411"
"0500000US21033","Caldwell County, Kentucky","103675","11315","63035","9781","40640","5377"
"0500000US18011","Boone County, Indiana","586900","23591","341805","15935","245100","12145"
"0500000US46045","Edmunds County, South Dakota","34240","5350","17560","4105","16685","2552"
"0500000US49029","Morgan County, Utah","98730","9438","66365","7715","32365","4301"
"0500000US16057","Latah County, Idaho","306305","16432","166065","12376","140240","10494"
"0500000US31163","Sherman County, Nebraska","37455","3756","22435","3304","15020","2956"
"0500000US48153","Floyd County, Texas","50760","10320","27655","4915","23100","7581"
"0500000US16051","Jefferson County, Idaho","258045","14938","160915","13465","97130","9137"
"0500000US37123","Montgomery County, North Carolina","270100","24352","165270","20137","104830","14446"
"0500000US20067","Grant County, Kansas","41235","7430","29205","6538","12030","3065"
