"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"id","Geographic Area Name","Estimate!!Aggregate travel time to work (in minutes):","Margin of Error!!Aggregate travel time to work (in minutes):","Estimate!!Aggregate travel time to work (in minutes):!!Male","Margin of Error!!Aggregate travel time to work (in minutes):!!Male","Estimate!!Aggregate travel time to work (in minutes):!!Female","Margin of Error!!Aggregate travel time to work (in minutes):!!Female"
"0500000US53053","Pierce County, Washington","14118555","391940","8268590","309281","5849965","250558"
"0500000US53057","Skagit County, Washington","1400450","104891","832545","71551","567905","62281"
"0500000US53061","Snohomish County, Washington","13159545","380886","7832185","277886","5327365","234361"
"0500000US53063","Spokane County, Washington","5031010","191169","2823345","140023","2207665","124492"
"0500000US53067","Thurston County, Washington","3602810","223935","2131460","185406","1471350","113346"
"0500000US53073","Whatcom County, Washington","2259475","187618","1292295","135645","967180","129338"
"0500000US53077","Yakima County, Washington","2079180","146264","1257925","111548","821255","72461"
"0500000US54003","Berkeley County, West Virginia","1802200","182524","1143895","144548","658305","92261"
"0500000US54011","Cabell County, West Virginia","788475","112331","357250","46666","431225","97753"
"0500000US54033","Harrison County, West Virginia","645205","53838","353955","45284","291245","35037"
"0500000US54039","Kanawha County, West Virginia","1623570","123147","861955","95211","761610","67513"
"0500000US54061","Monongalia County, West Virginia","1169730","102207","672015","92950","497715","43518"
"0500000US54081","Raleigh County, West Virginia","595340","94129","362985","60706","232355","53654"
"0500000US54107","Wood County, West Virginia","629185","65658","356065","48308","273120","41622"
"0500000US55009","Brown County, Wisconsin","2531475","127658","1374665","99231","1156815","63419"
"0500000US55025","Dane County, Wisconsin","6422110","196539","3450710","159962","2971400","112280"
"0500000US55027","Dodge County, Wisconsin","1028895","56371","584925","45115","443975","31892"
"0500000US55035","Eau Claire County, Wisconsin","866505","60593","498320","44602","368185","31413"
"0500000US55039","Fond du Lac County, Wisconsin","1112165","91342","625560","66449","486610","52421"
"0500000US55055","Jefferson County, Wisconsin","1081170","104697","624825","65922","456350","66757"
"0500000US55059","Kenosha County, Wisconsin","2279955","146456","1276585","108333","1003365","95393"
"0500000US55063","La Crosse County, Wisconsin","1144240","94293","623875","67544","520365","63697"
"0500000US55071","Manitowoc County, Wisconsin","749665","54261","425455","42881","324215","29393"
"0500000US55073","Marathon County, Wisconsin","1296795","67124","703130","46565","593665","45844"
"0500000US55079","Milwaukee County, Wisconsin","9807460","257979","5085240","184761","4722220","184340"
"0500000US55087","Outagamie County, Wisconsin","2016875","115065","1099740","76289","917130","63077"
"0500000US55089","Ozaukee County, Wisconsin","1080510","67036","596100","50814","484410","40141"
"0500000US55097","Portage County, Wisconsin","670155","48485","378780","37996","291375","26761"
"0500000US55101","Racine County, Wisconsin","2189835","126990","1240720","110847","949120","75051"
"0500000US55105","Rock County, Wisconsin","1731490","105138","983220","72553","748270","59670"
"0500000US55109","St. Croix County, Wisconsin","1279085","58692","695945","42886","583140","44096"
"0500000US55117","Sheboygan County, Wisconsin","1017095","67064","577480","51613","439615","35627"
"0500000US55127","Walworth County, Wisconsin","1228545","83689","717625","59922","510920","48295"
"0500000US55131","Washington County, Wisconsin","1822625","112985","981105","71347","841520","80108"
"0500000US55133","Waukesha County, Wisconsin","4895675","161637","2710040","116399","2185635","88070"
"0500000US55139","Winnebago County, Wisconsin","1579130","104066","886725","74642","692405","61803"
"0500000US55141","Wood County, Wisconsin","648690","50001","345885","36772","302810","35011"
"0500000US56021","Laramie County, Wyoming","837615","82080","513505","68272","324110","35564"
"0500000US56025","Natrona County, Wyoming","705680","69067","430235","58927","275445","39274"
"0500000US72013","Arecibo Municipio, Puerto Rico","587365","62123","341985","45284","245380","35093"
"0500000US72021","Bayamón Municipio, Puerto Rico","2082105","142419","1120865","95636","961240","87835"
"0500000US72025","Caguas Municipio, Puerto Rico","1637985","160928","856240","100796","781740","101355"
"0500000US72031","Carolina Municipio, Puerto Rico","1598760","128762","733950","84383","864810","81198"
"0500000US72061","Guaynabo Municipio, Puerto Rico","879530","67782","459145","51057","420385","39145"
"0500000US72097","Mayagüez Municipio, Puerto Rico","474100","79114","253275","51858","220825","53269"
"0500000US72113","Ponce Municipio, Puerto Rico","824720","85225","473630","65940","351090","44642"
"0500000US72127","San Juan Municipio, Puerto Rico","3025710","146893","1610780","110075","1414930","90146"
"0500000US72135","Toa Alta Municipio, Puerto Rico","1185955","140888","589815","81411","596140","122840"
"0500000US72137","Toa Baja Municipio, Puerto Rico","818200","80281","433895","42875","384300","57584"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","916605","105637","485515","68267","431090","68092"
