"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"0500000US08025","Crowley County, Colorado","32900","6464","16455","5719","16445","4130"
"0500000US08027","Custer County, Colorado","32090","8333","23115","7404","8975","3347"
"0500000US08029","Delta County, Colorado","247505","22512","159800","19133","87705","12012"
"0500000US08031","Denver County, Colorado","8257625","96098","4591705","73386","3665920","64797"
"0500000US08033","Dolores County, Colorado","12925","2634","6095","1373","6830","1843"
"0500000US08035","Douglas County, Colorado","3991195","71667","2326750","49367","1664440","43563"
"0500000US08037","Eagle County, Colorado","596840","25291","357460","20086","239380","17229"
"0500000US08039","Elbert County, Colorado","440695","21605","251830","13728","188865","14245"
"0500000US08041","El Paso County, Colorado","6761210","95838","3990550","74405","2770660","55382"
"0500000US08043","Fremont County, Colorado","313950","26610","171130","22283","142815","12374"
"0500000US08045","Garfield County, Colorado","867765","35099","577670","33135","290095","20877"
"0500000US08047","Gilpin County, Colorado","94700","11437","57240","8614","37460","9819"
"0500000US08049","Grand County, Colorado","161515","16087","101160","11651","60355","8938"
"0500000US08051","Gunnison County, Colorado","120885","13686","77300","10150","43585","6896"
"0500000US08053","Hinsdale County, Colorado","4650","1503","2860","1169","1790","781"
"0500000US08055","Huerfano County, Colorado","45895","11913","22510","6597","23385","7212"
"0500000US08057","Jackson County, Colorado","12425","3263","8805","2831","3620","1141"
"0500000US08059","Jefferson County, Colorado","7482035","82984","4098775","54933","3383260","54927"
"0500000US08061","Kiowa County, Colorado","9915","2507","5550","2293","4360","1067"
"0500000US08063","Kit Carson County, Colorado","42275","5313","27475","4732","14805","2010"
"0500000US08065","Lake County, Colorado","97645","14202","71675","12694","25965","5994"
"0500000US08067","La Plata County, Colorado","546785","26167","306425","20197","240360","13729"
"0500000US08069","Larimer County, Colorado","3432730","62467","1982675","48824","1450055","36919"
"0500000US08071","Las Animas County, Colorado","110925","13543","68575","11784","42355","6948"
"0500000US08073","Lincoln County, Colorado","21810","14792","9225","12984","12580","2952"
"0500000US08075","Logan County, Colorado","169830","20966","107885","17707","61945","10249"
"0500000US08077","Mesa County, Colorado","1317935","55887","825305","42795","492630","27199"
"0500000US08079","Mineral County, Colorado","4030","1271","2985","1219","1045","350"
"0500000US08081","Moffat County, Colorado","123175","12906","77755","9782","45420","8043"
"0500000US08083","Montezuma County, Colorado","218370","18229","135305","13963","83065","10770"
"0500000US08085","Montrose County, Colorado","299030","16411","176260","13843","122770","11645"
"0500000US08087","Morgan County, Colorado","209450","11449","125735","10044","83715","7700"
"0500000US08089","Otero County, Colorado","113640","9856","63840","7541","49795","6442"
"0500000US08091","Ouray County, Colorado","49295","5992","28965","5008","20330","4003"
"0500000US08093","Park County, Colorado","314325","28417","189595","22628","124730","14627"
"0500000US08095","Phillips County, Colorado","29955","5149","21995","4574","7965","1744"
"0500000US08097","Pitkin County, Colorado","162395","16570","90270","13549","72120","7597"
"0500000US08099","Prowers County, Colorado","68845","6483","46835","6550","22010","2853"
"0500000US08101","Pueblo County, Colorado","1344460","42903","779340","37564","565120","25377"
"0500000US08103","Rio Blanco County, Colorado","50675","5854","39215","5241","11460","2233"
"0500000US08105","Rio Grande County, Colorado","78960","7170","43120","5517","35845","4885"
"0500000US08107","Routt County, Colorado","212870","10905","118085","8892","94785","6584"
"0500000US08109","Saguache County, Colorado","41160","4837","21395","4126","19765","3251"
"0500000US08111","San Juan County, Colorado","4255","1758","3075","1470","1180","650"
"0500000US08113","San Miguel County, Colorado","76640","6221","44975","4998","31665","3113"
"0500000US08115","Sedgwick County, Colorado","19280","2856","10335","2188","8945","1918"
"0500000US08117","Summit County, Colorado","271960","27934","165120","14831","106840","21968"
"0500000US08119","Teller County, Colorado","331375","19469","196325","15965","135050","12914"
"0500000US08121","Washington County, Colorado","45095","6680","23235","3954","21860","4103"
"0500000US08123","Weld County, Colorado","3303280","67366","2005835","49014","1297445","42569"
"0500000US08125","Yuma County, Colorado","71515","8752","41080","6429","30430","6674"
"0500000US09001","Fairfield County, Connecticut","12844650","144567","7399085","90940","5445565","98574"
"0500000US09003","Hartford County, Connecticut","9580745","118985","5111480","84463","4469260","66308"
"0500000US09005","Litchfield County, Connecticut","2486230","57447","1419215","42705","1067015","34733"
"0500000US09007","Middlesex County, Connecticut","2137440","51268","1210380","38962","927060","29440"
"0500000US09009","New Haven County, Connecticut","9778650","103468","5280465","76109","4498185","60557"
"0500000US09011","New London County, Connecticut","3063175","61823","1750460","52151","1312715","35397"
"0500000US09013","Tolland County, Connecticut","1932570","47598","1080960","32146","851610","32846"
"0500000US09015","Windham County, Connecticut","1429095","48540","828405","36899","600690","24348"
"0500000US10001","Kent County, Delaware","1949385","59042","1096755","45355","852630","34551"
"0500000US10003","New Castle County, Delaware","6498100","93712","3454115","79094","3043985","58590"
"0500000US10005","Sussex County, Delaware","2169460","54529","1182415","40388","987045","33859"
"0500000US11001","District of Columbia, District of Columbia","9800480","113159","4758755","78589","5041725","69063"
"0500000US12001","Alachua County, Florida","2312135","62038","1179090","48677","1133045","36375"
"0500000US12003","Baker County, Florida","290070","27000","174105","18847","115965","13414"
"0500000US12005","Bay County, Florida","1785635","62533","1015675","46298","769955","33093"
"0500000US12007","Bradford County, Florida","292550","37025","166195","28144","126355","18606"
"0500000US12009","Brevard County, Florida","5262415","96896","2957655","78347","2304760","62203"
"0500000US12011","Broward County, Florida","23759095","194114","12790165","160839","10968930","121970"
"0500000US12013","Calhoun County, Florida","126040","13033","70675","11004","55360","7902"
"0500000US12015","Charlotte County, Florida","1242585","50645","679685","39725","562900","30823"
"0500000US12017","Citrus County, Florida","1025315","45431","571715","34869","453595","31429"
"0500000US12019","Clay County, Florida","2853600","65503","1642835","45092","1210765","45080"
"0500000US12021","Collier County, Florida","3171450","81041","1806900","55112","1364550","59719"
"0500000US12023","Columbia County, Florida","578695","29269","319440","25595","259255","17258"
"0500000US12027","DeSoto County, Florida","299970","30459","215915","29948","84055","9135"
"0500000US12029","Dixie County, Florida","123845","17952","65415","11658","58430","13522"
"0500000US12031","Duval County, Florida","9737870","128486","5141305","95026","4596560","78388"
"0500000US12033","Escambia County, Florida","2757635","57562","1548245","49292","1209385","30778"
"0500000US12035","Flagler County, Florida","902965","48974","486080","33948","416885","28550"
"0500000US12037","Franklin County, Florida","80495","14543","45085","11198","35405","5694"
"0500000US12039","Gadsden County, Florida","467045","28103","228405","21845","238640","16288"
"0500000US12041","Gilchrist County, Florida","185180","13699","99890","9819","85290","9590"
"0500000US12043","Glades County, Florida","75500","11556","43300","8822","32200","6412"
"0500000US12045","Gulf County, Florida","114615","15415","73520","11720","41090","7422"
"0500000US12047","Hamilton County, Florida","74945","8771","39605","6713","35340","5762"
"0500000US12049","Hardee County, Florida","226240","21463","152880","16790","73360","12541"
"0500000US12051","Hendry County, Florida","415505","43074","279235","33937","136270","22017"
"0500000US12053","Hernando County, Florida","1624570","63225","930905","44550","693665","36802"
"0500000US12055","Highlands County, Florida","607610","28094","350335","23892","257275","20372"
"0500000US12057","Hillsborough County, Florida","15727885","180172","8456955","114801","7270925","104970"
"0500000US12059","Holmes County, Florida","177655","15158","111630","12609","66025","10203"
"0500000US12061","Indian River County, Florida","1090760","45213","610310","31029","480450","31275"
"0500000US12063","Jackson County, Florida","341325","18171","181500","13640","159825","11628"
"0500000US12065","Jefferson County, Florida","127930","11099","54665","8698","73265","7266"
"0500000US12067","Lafayette County, Florida","59225","9302","39290","6986","19935","5726"
