"GEO_ID","NAME","B08013_001E","B08013_001M","B08013_002E","B08013_002M","B08013_003E","B08013_003M"
"0500000US31145","Red Willow County, Nebraska","63200","7273","33670","5196","29530","5362"
"0500000US48501","Yoakum County, Texas","63795","13169","48180","10297","15620","6071"
"0500000US51167","Russell County, Virginia","292520","21656","176235","16690","116285","11761"
"0500000US54099","Wayne County, West Virginia","378085","24652","211855","18355","166230","13627"
"0500000US51157","Rappahannock County, Virginia","108140","13008","71510","9382","36630","6834"
"0500000US27159","Wadena County, Minnesota","120115","12135","75630","10390","44485","5102"
"0500000US37005","Alleghany County, North Carolina","102525","15498","65025","12953","37500","6090"
"0500000US45061","Lee County, South Carolina","166590","14807","78900","10277","87695","9240"
"0500000US48025","Bee County, Texas","219535","27087","154205","25802","65330","7293"
"0500000US48329","Midland County, Texas","1206060","40023","770125","38224","435935","18885"
"0500000US47051","Franklin County, Tennessee","362820","27676","220610","21176","142210","11940"
"0500000US27097","Morrison County, Minnesota","373720","12927","216050","10618","157670","7985"
"0500000US38089","Stark County, North Dakota","213775","13804","148015","13276","65760","4947"
"0500000US35045","San Juan County, New Mexico","1253560","42430","754620","37278","498945","23207"
"0500000US48125","Dickens County, Texas","13400","2250","7235","2065","6165","1373"
"0500000US20159","Rice County, Kansas","85535","8023","54215","6821","31320","3976"
"0500000US48481","Wharton County, Texas","421000","22328","256455","20675","164545","12617"
"0500000US47139","Polk County, Tennessee","174960","16435","98300","12174","76655","9438"
"0500000US21167","Mercer County, Kentucky","211335","15747","120765","12322","90565","8963"
"0500000US27007","Beltrami County, Minnesota","366515","16397","193275","11435","173240","10859"
"0500000US20161","Riley County, Kansas","564765","22490","321765","16839","243000","16853"
"0500000US51800","Suffolk city, Virginia","1077540","31084","584095","23251","493450","19902"
"0500000US53015","Cowlitz County, Washington","902600","43634","555895","34885","346710","23098"
"0500000US17125","Mason County, Illinois","144735","11258","84920","8572","59815","6085"
"0500000US48383","Reagan County, Texas","26710","6849","21410","6499","5295","2131"
"0500000US12107","Putnam County, Florida","670005","41629","397745","35315","272260","20688"
"0500000US17005","Bond County, Illinois","161570","14554","83875","9505","77695","10361"
"0500000US17025","Clay County, Illinois","107675","11229","67255","9185","40420","5140"
"0500000US19125","Marion County, Iowa","308180","15844","180765","12355","127415","8631"
"0500000US56021","Laramie County, Wyoming","686165","29465","400595","25285","285570","11644"
"0500000US48269","King County, Texas","1465","801","910","499","555","427"
"0500000US09009","New Haven County, Connecticut","9616275","105960","5166855","78348","4449420","68103"
"0500000US36009","Cattaraugus County, New York","733640","21172","418275","18904","315365","11652"
"0500000US48387","Red River County, Texas","115170","9042","64895","7048","50275","6147"
"0500000US02270","Wade Hampton Census Area, Alaska","11225","935","5935","755","5290","458"
"0500000US18109","Morgan County, Indiana","891330","26849","507675","20446","383655","19972"
"0500000US48003","Andrews County, Texas","155210","15603","115480","13620","39730","7054"
"0500000US05103","Ouachita County, Arkansas","226955","19326","134730","16194","92225","10163"
"0500000US05119","Pulaski County, Arkansas","3452065","60724","1805355","48831","1646705","40902"
"0500000US37137","Pamlico County, North Carolina","117375","12258","65460","10424","51915","5853"
"0500000US13113","Fayette County, Georgia","1368060","41170","789670","31265","578385","25176"
"0500000US05127","Scott County, Arkansas","94240","11827","54990","9603","39250","6859"
"0500000US28127","Simpson County, Mississippi","333930","29528","196310","25953","137620","16402"
"0500000US29199","Scotland County, Missouri","42340","6152","24805","4679","17535","3182"
"0500000US21011","Bath County, Kentucky","100355","10533","64115","9801","36240","5201"
"0500000US29057","Dade County, Missouri","81960","6743","46335","5633","35625","3522"
"0500000US55075","Marinette County, Wisconsin","360915","22463","209030","15833","151885","11036"
"0500000US29159","Pettis County, Missouri","340355","22823","190930","14218","149425","14459"
"0500000US29165","Platte County, Missouri","1031610","29505","575795","23196","455815","18435"
"0500000US51111","Lunenburg County, Virginia","123680","18356","70820","17056","52860","5885"
"0500000US17077","Jackson County, Illinois","437885","21820","235745","16932","202140","14437"
"0500000US41029","Jackson County, Oregon","1486170","57660","824025","50034","662145","27432"
"0500000US51570","Colonial Heights city, Virginia","172370","14378","93420","10052","78945","9458"
"0500000US19049","Dallas County, Iowa","692320","23893","383320","18792","309000","16304"
"0500000US39079","Jackson County, Ohio","336425","29382","198180","21363","138245","18569"
"0500000US45081","Saluda County, South Carolina","206740","19396","110780","14301","95960","10134"
"0500000US31023","Butler County, Nebraska","75690","5320","39585","3426","36105","4082"
"0500000US53049","Pacific County, Washington","163150","18108","109445","18129","53705","7261"
"0500000US13069","Coffee County, Georgia","303965","23176","183320","20073","120645","11945"
"0500000US31087","Hitchcock County, Nebraska","22000","2692","10990","1913","11010","1844"
"0500000US45077","Pickens County, South Carolina","1142975","40376","665085","32966","477890","22804"
"0500000US48185","Grimes County, Texas","331660","43234","174290","23342","157370","43830"
"0500000US13179","Liberty County, Georgia","560700","24004","322990","19008","237710","16362"
"0500000US47179","Washington County, Tennessee","1067620","32362","563680","23619","503940","24545"
"0500000US48043","Brewster County, Texas","52825","10395","29645","5199","23180","6883"
"0500000US72137","Toa Baja Municipio, Puerto Rico","1068570","44498","544360","33338","524210","26948"
"0500000US13251","Screven County, Georgia","139090","16671","83245","11610","55845","10236"
"0500000US31105","Kimball County, Nebraska","31360","5035","20660","4014","10700","2417"
"0500000US42043","Dauphin County, Pennsylvania","2654685","56538","1459270","43819","1195420","32323"
"0500000US08097","Pitkin County, Colorado","152135","16690","77605","9338","74530","13223"
"0500000US18123","Perry County, Indiana","187105","14602","111340","13046","75765","8913"
"0500000US72087","Loíza Municipio, Puerto Rico","317235","23076","137465","13173","179770","17976"
"0500000US51163","Rockbridge County, Virginia","191230","14994","108215","11089","83015","9002"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","32960","4819","23215","4679","9750","1629"
"0500000US39015","Brown County, Ohio","599080","31275","342660","29519","256420","16895"
"0500000US47047","Fayette County, Tennessee","523540","21835","279955","17498","243585","12452"
"0500000US26005","Allegan County, Michigan","1117535","38569","651720","27675","465815","18043"
"0500000US20057","Ford County, Kansas","221925","15507","133545","12186","88380","8751"
"0500000US17171","Scott County, Illinois","59350","5513","31375","4410","27975","2746"
"0500000US30109","Wibaux County, Montana","5990","1932","4570","1785","1420","615"
"0500000US48141","El Paso County, Texas","7238265","104186","4224670","70377","3013595","64056"
"0500000US40045","Ellis County, Oklahoma","35655","3484","21375","2967","14280","2067"
"0500000US13039","Camden County, Georgia","479480","25577","273805","15727","205675","17389"
"0500000US26121","Muskegon County, Michigan","1358140","31986","737705","25758","620440","20050"
"0500000US19033","Cerro Gordo County, Iowa","342660","15402","180655","9924","162005","9634"
"0500000US28145","Union County, Mississippi","266425","20161","152425","14930","114000","11886"
"0500000US41045","Malheur County, Oregon","180045","14228","97765","11712","82280","9238"
"0500000US48317","Martin County, Texas","32465","4186","21255","3262","11210","2344"
"0500000US22065","Madison Parish, Louisiana","61250","10243","36085","8314","25170","6813"
"0500000US05031","Craighead County, Arkansas","711470","33188","410705","27827","300765","14314"
"0500000US45053","Jasper County, South Carolina","275665","26898","158150","21600","117515","12217"
"0500000US13259","Stewart County, Georgia","59710","13577","37920","11274","21790","5017"
"0500000US19041","Clay County, Iowa","123065","11889","67340","7802","55725","7532"
"0500000US19117","Lucas County, Iowa","86545","8940","50255","6205","36290","5678"
"0500000US28055","Issaquena County, Mississippi","7695","2740","4960","2297","2735","1308"
"0500000US48009","Archer County, Texas","83580","8792","52605","7185","30980","3619"
"0500000US13265","Taliaferro County, Georgia","14990","3144","7735","2015","7255","2223"
"0500000US06031","Kings County, California","1135170","56811","742155","44598","393015","25201"
"0500000US38021","Dickey County, North Dakota","31175","3652","17665","3048","13510","2014"
"0500000US38053","McKenzie County, North Dakota","56255","5395","30820","3646","25435","3772"
"0500000US13083","Dade County, Georgia","180480","14804","110980","13596","69500","7906"
"0500000US13255","Spalding County, Georgia","681610","43099","377205","33357","304405","23823"
"0500000US17109","McDonough County, Illinois","213560","12750","121520","10471","92040","7244"
"0500000US08073","Lincoln County, Colorado","27740","4199","14800","3638","12940","2152"
"0500000US26113","Missaukee County, Michigan","131595","7577","73885","5989","57710","4703"
"0500000US01033","Colbert County, Alabama","493255","26995","302880","21000","190380","16244"
"0500000US26069","Iosco County, Michigan","165410","11883","89765","10119","75645","6825"
"0500000US16063","Lincoln County, Idaho","63050","6318","38230","4835","24820","3465"
"0500000US39175","Wyandot County, Ohio","236365","17240","135800","12369","100565","9215"
"0500000US40041","Delaware County, Oklahoma","406240","26180","239820","18320","166420","14132"
"0500000US39005","Ashland County, Ohio","487080","25731","271430","19868","215655","15017"
"0500000US36053","Madison County, New York","720195","22885","402910","18460","317285","15101"
"0500000US29081","Harrison County, Missouri","74840","9814","46390","9095","28450","4038"
"0500000US72025","Caguas Municipio, Puerto Rico","1524755","50398","796145","35634","728610","32169"
"0500000US22031","De Soto Parish, Louisiana","302010","20109","165060","16612","136950","10400"
"0500000US39119","Muskingum County, Ohio","857200","38735","483540","28261","373660","20883"
"0500000US06075","San Francisco County, California","12243550","137261","6667660","102195","5575890","77822"
"0500000US17019","Champaign County, Illinois","1624365","38724","875850","27153","748515","22151"
"0500000US29101","Johnson County, Missouri","580670","28329","338230","18652","242440","20249"
"0500000US48455","Trinity County, Texas","148130","22920","97630","19498","50500","10045"
"0500000US06111","Ventura County, California","8960490","120746","5421595","86215","3538895","72918"
"0500000US21153","Magoffin County, Kentucky","97635","14414","60520","13600","37115","8397"
"0500000US20001","Allen County, Kansas","95845","8607","50575","6344","45265","5206"
"0500000US05023","Cleburne County, Arkansas","218125","16827","131885","13698","86240","12159"
"0500000US17097","Lake County, Illinois","9549590","110631","5548560","88773","4001030","77515"
"0500000US49005","Cache County, Utah","834575","29614","522765","22916","311810","13809"
"0500000US13167","Johnson County, Georgia","93495","15402","60435","13023","33060","5672"
"0500000US05091","Miller County, Arkansas","353555","24697","202405","21973","151150","13420"
"0500000US31047","Dawson County, Nebraska","166185","12414","100785","7839","65400","7586"
"0500000US48033","Borden County, Texas","4880","1229","2810","935","2070","878"
"0500000US56039","Teton County, Wyoming","184725","40016","95100","12380","89625","33080"
"0500000US12017","Citrus County, Florida","1064130","55649","585885","43229","478240","28683"
"0500000US17003","Alexander County, Illinois","77025","9890","42555","6968","34470","6277"
"0500000US20055","Finney County, Kansas","263245","18523","163910","15217","99340","8486"
"0500000US13273","Terrell County, Georgia","64745","6851","32845","5222","31900","4039"
"0500000US26135","Oscoda County, Michigan","55545","8398","32555","6805","22990","4337"
"0500000US19111","Lee County, Iowa","285100","20470","162625","13659","122475","10635"
"0500000US19169","Story County, Iowa","832530","28672","465065","22112","367465","20506"
"0500000US17197","Will County, Illinois","10131970","150073","5963085","109951","4168885","96436"
"0500000US48139","Ellis County, Texas","1924240","51186","1121970","34358","802270","33940"
"0500000US27079","Le Sueur County, Minnesota","338825","13336","187175","10671","151655","7225"
"0500000US13021","Bibb County, Georgia","1241085","45458","662525","34398","578560","25999"
"0500000US29171","Putnam County, Missouri","46625","6000","27105","4897","19520","3067"
"0500000US31103","Keya Paha County, Nebraska","4880","1530","1715","603","3165","1202"
"0500000US48279","Lamb County, Texas","82720","7271","47990","5980","34730","4614"
"0500000US06069","San Benito County, California","668190","36372","431440","28415","236750","20003"
"0500000US72003","Aguada Municipio, Puerto Rico","230845","18705","132535","13792","98310","10487"
"0500000US47085","Humphreys County, Tennessee","185755","18548","112185","13126","73570","10041"
"0500000US33011","Hillsborough County, New Hampshire","5293395","83162","3106125","60580","2187275","46156"
"0500000US28121","Rankin County, Mississippi","1596785","50155","850885","36949","745900","28742"
"0500000US02230","Skagway Municipality, Alaska","2600","598","1460","403","1140","326"
"0500000US13311","White County, Georgia","347390","45156","219695","44722","127695","15995"
"0500000US20169","Saline County, Kansas","414365","30548","232750","19817","181615","17025"
"0500000US16015","Boise County, Idaho","84545","12924","49765","9006","34780","7509"
"0500000US05063","Independence County, Arkansas","288690","19575","167275","17006","121415","9365"
"0500000US38033","Golden Valley County, North Dakota","10190","2210","5455","1618","4740","1214"
"0500000US19179","Wapello County, Iowa","270335","16946","154585","12248","115750","8502"
"0500000US20201","Washington County, Kansas","49450","3289","26735","2169","22715","2201"
"0500000US21165","Menifee County, Kentucky","69260","14277","43485","11694","25770","5991"
"0500000US48045","Briscoe County, Texas","12790","2737","7270","1628","5520","1680"
"0500000US47145","Roane County, Tennessee","543150","26531","310015","18318","233135","18308"
"0500000US21205","Rowan County, Kentucky","178645","18643","93085","13594","85560","11124"
"0500000US29083","Henry County, Missouri","221760","18981","134915","16530","86845","7029"
"0500000US51177","Spotsylvania County, Virginia","2181745","58812","1333980","45156","847765","42610"
"0500000US02050","Bethel Census Area, Alaska","40375","3080","21110","2029","19265","2074"
"0500000US17009","Brown County, Illinois","50640","12715","25530","10303","25110","5853"
"0500000US12079","Madison County, Florida","178965","16678","97400","14730","81565","10705"
"0500000US51067","Franklin County, Virginia","645305","24785","357965","22360","287340","17737"
"0500000US46019","Butte County, South Dakota","90860","10768","52740","9498","38120","6021"
"0500000US38103","Wells County, North Dakota","21025","2527","11415","2176","9610","1227"
"0500000US21155","Marion County, Kentucky","159345","12147","90945","10481","68400","6663"
"0500000US19053","Decatur County, Iowa","65540","6687","36745","4880","28795","4158"
"0500000US21099","Hart County, Kentucky","172945","15966","103945","10611","69005","9529"
"0500000US30101","Toole County, Montana","35875","7432","23465","6658","12410","2455"
"0500000US29089","Howard County, Missouri","102390","7765","55425","6700","46965","3787"
"0500000US46037","Day County, South Dakota","37975","4507","18555","2762","19420","3291"
"0500000US13053","Chattahoochee County, Georgia","61750","7682","46120","6738","15625","3733"
"0500000US37127","Nash County, North Carolina","836590","30691","446415","27402","390180","18455"
"0500000US37141","Pender County, North Carolina","574995","37618","331230","28455","243765","18644"
"0500000US46033","Custer County, South Dakota","94925","13824","59165","12362","35760","5135"
"0500000US72085","Las Piedras Municipio, Puerto Rico","268980","26286","161710","20212","107270","13287"
"0500000US26141","Presque Isle County, Michigan","106645","9045","60090","6329","46555","5490"
"0500000US28027","Coahoma County, Mississippi","158165","15079","75665","10793","82500","8747"
"0500000US13281","Towns County, Georgia","75670","11598","44220","10451","31450","5645"
"0500000US37029","Camden County, North Carolina","142290","15267","84220","9299","58070","9353"
"0500000US38037","Grant County, North Dakota","20380","2430","8395","2085","11985","1880"
"0500000US29109","Lawrence County, Missouri","326555","21802","182245","12205","144310","16023"
"0500000US37169","Stokes County, North Carolina","565970","29054","295895","19995","270075","18588"
"0500000US04013","Maricopa County, Arizona","40970095","259005","23163505","187031","17806590","161331"
"0500000US20091","Johnson County, Kansas","5608810","71589","3107525","47073","2501290","48189"
"0500000US37019","Brunswick County, North Carolina","965865","40832","552025","27937","413835","27229"
"0500000US39071","Highland County, Ohio","469390","28260","279955","18597","189435","16182"
"0500000US06037","Los Angeles County, California","121591230","510935","68793480","347370","52797750","298928"
"0500000US31099","Kearney County, Nebraska","60820","6347","34985","5030","25835","3125"
"0500000US48249","Jim Wells County, Texas","391530","27509","258305","24938","133225","13171"
"0500000US46049","Faulk County, South Dakota","13380","3156","7155","2420","6225","1551"
"0500000US36115","Washington County, New York","699945","30279","396415","24963","303530","16505"
"0500000US54097","Upshur County, West Virginia","242210","21424","150275","17496","91935","10909"
"0500000US47091","Johnson County, Tennessee","156810","18221","95445","12902","61365","9929"
"0500000US36021","Columbia County, New York","697600","32565","398075","26724","299525","18945"
"0500000US05035","Crittenden County, Arkansas","410805","23583","220800","16472","190005","14497"
"0500000US08051","Gunnison County, Colorado","110270","8307","65515","6757","44755","5027"
"0500000US51139","Page County, Virginia","335150","33658","200505","21337","134645","19746"
"0500000US27149","Stevens County, Minnesota","53150","4422","28885","2493","24265","3184"
"0500000US29099","Jefferson County, Missouri","3078875","63281","1735445","47488","1343430","42717"
"0500000US22025","Catahoula Parish, Louisiana","145730","23531","105350","21919","40385","9800"
"0500000US27103","Nicollet County, Minnesota","264035","14762","141970","11495","122065","7738"
"0500000US13127","Glynn County, Georgia","659825","33594","348160","30039","311665","17931"
"0500000US47119","Maury County, Tennessee","977785","43349","522645","30365","455135","25688"
"0500000US19101","Jefferson County, Iowa","104905","9889","60375","7383","44530","6107"
"0500000US40053","Grant County, Oklahoma","42630","4247","25480","3048","17150","2220"
"0500000US19029","Cass County, Iowa","108540","7845","58975","7148","49565","4821"
"0500000US08099","Prowers County, Colorado","72305","8805","46175","6959","26130","3844"
"0500000US24045","Wicomico County, Maryland","974660","38180","528025","31607","446630","25248"
"0500000US21111","Jefferson County, Kentucky","7240120","86004","3845015","64044","3395105","50408"
"0500000US51115","Mathews County, Virginia","123300","15164","75345","12024","47960","8011"
"0500000US06103","Tehama County, California","490655","31029","304050","26776","186605","14151"
"0500000US08041","El Paso County, Colorado","6092600","73820","3599345","51375","2493255","46047"
"0500000US31121","Merrick County, Nebraska","71850","7559","34675","3719","37175","5906"
"0500000US48159","Franklin County, Texas","95395","15550","57525","10056","37870","12228"
"0500000US17151","Pope County, Illinois","50525","7136","30610","6181","19915","3899"
"0500000US39129","Pickaway County, Ohio","603155","27023","347785","22432","255370","14501"
"0500000US54105","Wirt County, West Virginia","61710","8001","40215","5259","21500","4819"
"0500000US12091","Okaloosa County, Florida","1952170","51212","1157195","42747","794980","28665"
"0500000US21151","Madison County, Kentucky","841875","37016","467160","23366","374715","26294"
"0500000US01133","Winston County, Alabama","239405","26507","165260","25317","74145","10562"
"0500000US37115","Madison County, North Carolina","226450","26755","126305","19561","100150","11090"
"0500000US29187","St. Francois County, Missouri","601505","36282","386000","30461","215510","16808"
"0500000US54047","McDowell County, West Virginia","128680","12794","74340","10139","54340","7934"
"0500000US31085","Hayes County, Nebraska","8400","2558","4620","1297","3785","1544"
"0500000US37107","Lenoir County, North Carolina","510625","25101","283165","19847","227465","16310"
"0500000US31177","Washington County, Nebraska","219155","13469","120125","10468","99035","8342"
"0500000US01077","Lauderdale County, Alabama","894110","33020","536265","29556","357845","17232"
"0500000US55123","Vernon County, Wisconsin","291010","11216","162345","8452","128665","7583"
"0500000US19087","Henry County, Iowa","158710","9512","87010","8047","71695","4861"
"0500000US13159","Jasper County, Georgia","209265","18326","118500","14684","90765","10144"
"0500000US40025","Cimarron County, Oklahoma","16485","2365","9835","1847","6650","1572"
"0500000US51131","Northampton County, Virginia","79775","10822","40915","8090","38865","5432"
"0500000US50013","Grand Isle County, Vermont","108960","6335","53710","4163","55250","4880"
"0500000US47167","Tipton County, Tennessee","797135","30080","463175","23752","333960","18410"
"0500000US26057","Gratiot County, Michigan","333485","16139","180810","11315","152675","10514"
"0500000US28013","Calhoun County, Mississippi","140035","13431","76945","9926","63090","7236"
"0500000US20167","Russell County, Kansas","45430","5795","26295","4559","19130","3124"
"0500000US47073","Hawkins County, Tennessee","518525","24132","281255","17355","237270","19135"
"0500000US48441","Taylor County, Texas","965940","34407","563120","29688","402815","15973"
"0500000US19015","Boone County, Iowa","270625","14429","147605","11114","123020","8994"
"0500000US20125","Montgomery County, Kansas","249560","16435","139110","12166","110450","8491"
"0500000US01083","Limestone County, Alabama","883220","40371","505195","32488","378025","22127"
"0500000US54075","Pocahontas County, West Virginia","92715","11232","52215","8788","40500","6307"
"0500000US27073","Lac qui Parle County, Minnesota","52505","2685","29880","2417","22625","1506"
"0500000US35027","Lincoln County, New Mexico","146015","21842","79885","18535","66130","9218"
"0500000US49049","Utah County, Utah","4359540","71941","2799340","61298","1560195","37881"
"0500000US02275","Wrangell City and Borough, Alaska","9775","3173","6590","3132","3180","765"
"0500000US27101","Murray County, Minnesota","72075","5458","36945","3806","35130","2814"
"0500000US01107","Pickens County, Alabama","198545","16941","116825","13852","81720","11194"
"0500000US17165","Saline County, Illinois","195990","16989","114285","10403","81705","11450"
"0500000US39121","Noble County, Ohio","109375","16543","71225","16334","38150","6546"
"0500000US48117","Deaf Smith County, Texas","121925","14326","81970","10104","39950","7968"
"0500000US38007","Billings County, North Dakota","7795","1837","3665","1030","4125","1344"
"0500000US54063","Monroe County, West Virginia","170940","17950","108885","15586","62055","10088"
"0500000US35047","San Miguel County, New Mexico","220945","24244","121140","18835","99805","13093"
"0500000US22115","Vernon Parish, Louisiana","476950","21237","310245","19074","166710","8785"
"0500000US26011","Arenac County, Michigan","150325","11026","82305","6663","68020","6243"
"0500000US18021","Clay County, Indiana","301865","21880","161075","14068","140790","13861"
"0500000US31185","York County, Nebraska","88620","9262","49325","6979","39290","4378"
"0500000US27139","Scott County, Minnesota","1721495","36236","928820","26582","792675","22606"
"0500000US13139","Hall County, Georgia","1949515","58775","1198715","49064","750800","26900"
"0500000US02100","Haines Borough, Alaska","13620","4641","8805","3230","4810","2286"
"0500000US48437","Swisher County, Texas","45815","7092","27760","5116","18055","3707"
"0500000US29031","Cape Girardeau County, Missouri","644910","24855","353960","17847","290950","15872"
"0500000US05099","Nevada County, Arkansas","88405","10738","53335","8641","35070","5200"
"0500000US54045","Logan County, West Virginia","293035","23221","195725","18038","97310","11517"
"0500000US40149","Washita County, Oklahoma","104825","6983","71125","6327","33700","3516"
"0500000US72039","Ciales Municipio, Puerto Rico","121460","15377","75535","12585","45925","6965"
"0500000US53065","Stevens County, Washington","413670","24352","241235","20427","172435","13006"
"0500000US18011","Boone County, Indiana","632360","21070","364745","17723","267615","13114"
"0500000US21033","Caldwell County, Kentucky","107740","13231","63760","10010","43975","7620"
"0500000US46045","Edmunds County, South Dakota","31640","3562","15845","3051","15795","2242"
"0500000US49029","Morgan County, Utah","99235","10275","68205","8919","31025","3962"
"0500000US16057","Latah County, Idaho","309770","15058","162795","9022","146970","11919"
"0500000US31163","Sherman County, Nebraska","35330","2918","19690","2305","15640","2229"
"0500000US48153","Floyd County, Texas","48320","9049","27725","4538","20600","6400"
"0500000US16051","Jefferson County, Idaho","256565","12442","159205","12903","97360","8150"
"0500000US37123","Montgomery County, North Carolina","245595","19986","141775","15299","103815","12209"
"0500000US20067","Grant County, Kansas","40985","6963","31645","6477","9340","1777"
